source_path,corpus,source_family,prompt_id,condition,arm,rep,attempt,seed,requested_vocal,present,type_correct,ledger_path,size_bytes,sample_id,copied_path,copied_size_bytes,release_reason,sha256,vocal_energy_ratio,panns_vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0221/a4_r1_t03_seed2026539103.flac,PH2_ONLINE,online_run,held_out_0221,arm4,4,1,3,2026539103,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w13.jsonl,7960948,aprime_0364,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0364_cce938833b67.flac,7960948,a_prime_500_judge_sample,5e6ccbc40b096defa5eddc93545fa4d683ad363d6269c2cd4ee85dfd66b732a9,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0119/none_s392_2027900392.flac,ATLAS,bon256,held_out_0119,none,,,,2027900392,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w0.jsonl,8739384,aprime_0365,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0365_75a5b30d0388.flac,8739384,a_prime_500_judge_sample,4d0b1fd153d2fc383e33f092476454f43d5d06c2eaf9a16fa8ffb72891e25dc9,0.04949,0.37125
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0019/a3_r0_t00_seed2026337000.flac,PH2_ONLINE,online_run,held_out_0019,arm3,3,0,0,2026337000,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w3.jsonl,9550496,aprime_0366,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0366_71dafdc00f2a.flac,9550496,a_prime_500_judge_sample,8545f2a4917b25fbd1828cb77efd266d35b04181be0360c550bec05d6bbe7752,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0041/none_s308_2026900308.flac,ATLAS,bon256,held_out_0041,none,,,,2026900308,0,0,1,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w4.jsonl,4125696,aprime_0367,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0367_55a9058993b6.flac,4125696,a_prime_500_judge_sample,5f69e639abf3d0650d55b4e32f206001e9ad7a8cefab0266c6584a2fdc00a485,0.12105,0.19018
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0239/a2_r0_t05_seed2026557005.flac,PH2_ONLINE,online_run,held_out_0239,arm2,2,0,5,2026557005,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w15.jsonl,8018054,aprime_0368,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0368_a49670a62fc8.flac,8018054,a_prime_500_judge_sample,5730a512db0588590f26b3e3a26b14fa0cf7a3161b4ad345888c87753a3acf4e,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/istrong_instr/held_out_0058/I_strong_s68_2027205068.flac,ATLAS,istrong_instr,held_out_0058,I_strong,,,,2027205068,0,0,1,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/istrong_instr_w4.jsonl,3453097,aprime_0369,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0369_57fa240c2901.flac,3453097,a_prime_500_judge_sample,958e59ae3871ee264d8aed18138abac0ea100d7934d4fb46eecfb3a537c5f998,0.12024,0.17011
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0134/none_s66_2028000066.flac,ATLAS,bon256,held_out_0134,none,,,,2028000066,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w0.jsonl,4638600,aprime_0370,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0370_d7a5aafd1e13.flac,4638600,a_prime_500_judge_sample,bcc6cb091acf057e116dc156fd0dbaa252186db0fdd667ac240ee9780209e087,0.07361,0.42709
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0016/none_s338_2026400338.flac,ATLAS,bon256,held_out_0016,none,,,,2026400338,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w2.jsonl,7124315,aprime_0371,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0371_4325dac881c4.flac,7124315,a_prime_500_judge_sample,e21238aa1405d402373c0e3cae98d1ceb8ef044a20f4434288741cdb5a6cedb5,0.02856,0.31502
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0199/none_s65_2028600065.flac,ATLAS,bon256,held_out_0199,none,,,,2028600065,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w0.jsonl,5354205,aprime_0372,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0372_b15b0388234e.flac,5354205,a_prime_500_judge_sample,66f1730feb25b765157981fe89bd856d4924d70f170d0423cae5b1504f5581b0,0.03718,0.37239
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0253/none_s460_2029200460.flac,ATLAS,bon256,held_out_0253,none,,,,2029200460,0,0,1,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w4.jsonl,3605615,aprime_0373,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0373_048488ad3b04.flac,3605615,a_prime_500_judge_sample,b564ee20b29972ef18fd425ad5fa8ac59ef188cfd39109211c06fa82c3e8df56,0.10717,0.21203
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0230/a4_r0_t00_seed2026548000.flac,PH2_ONLINE,online_run,held_out_0230,arm4,4,0,0,2026548000,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w6.jsonl,13627339,aprime_0374,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0374_7cfd3bc1184e.flac,13627339,a_prime_500_judge_sample,bd546e37cda0d6f8c88cfbe76a83266866a0909f20b4ce4a3cbbff80f7bc28bb,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0204/none_s305_2028700305.flac,ATLAS,bon256,held_out_0204,none,,,,2028700305,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w1.jsonl,4136138,aprime_0375,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0375_1cc7bc87b86c.flac,4136138,a_prime_500_judge_sample,4501fd54f7751e2d444791bb76ca7c5de9c8431cfe8a30a7000f515183cce0ee,0.1692,0.26001
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0199/none_s223_2028600223.flac,ATLAS,bon256,held_out_0199,none,,,,2028600223,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w0.jsonl,5550170,aprime_0376,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0376_3070b2d348d1.flac,5550170,a_prime_500_judge_sample,d85530c8f4c8d7bf715c931003a88cb6c28a19fcffb2c59653cbcce0668b151a,0.02469,0.51599
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/v3_vocal/held_out_0045/V3_s20_2027102020.flac,ATLAS,v3_vocal,held_out_0045,V3,,,,2027102020,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/v3_vocal_w4.jsonl,7786724,aprime_0377,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0377_a417e84a55c9.flac,7786724,a_prime_500_judge_sample,4586978f37fe59081795e87345985c9ebc69f53863913da3e5fa23aa61d274d9,0.17463,0.48312
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0014/a3_r1_t07_seed2026332107.flac,PH2_ONLINE,online_run,held_out_0014,arm3,3,1,7,2026332107,1,0,0,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w14.jsonl,8370420,aprime_0378,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0378_83c3d1f0cd5e.flac,8370420,a_prime_500_judge_sample,a5f5c65dac3e1e8ba91f75a833743877f2888e4e671d1ee69fdbab87bc325cb1,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/v3_vocal/held_out_0045/V3_s0_2027102000.flac,ATLAS,v3_vocal,held_out_0045,V3,,,,2027102000,1,1,1,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/v3_vocal_w0.jsonl,7727517,aprime_0379,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0379_7b1bf6aece21.flac,7727517,a_prime_500_judge_sample,2d132ac1682d231f814a9ae019c1e1e8cfdfbc1a203d5c10d8bbb4c16d30e63d,0.372,0.41049
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0199/a6_r1_t04_seed2026517104.flac,PH2_ONLINE,online_run,held_out_0199,arm6,6,1,4,2026517104,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w7.jsonl,9436420,aprime_0380,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0380_e2b8f0752ac7.flac,9436420,a_prime_500_judge_sample,6e9ea73963b6fad8d890c8589b036c5a6a3fac4d49d91de79ac7c037e48ec792,,
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0134/a4_r0_t05_seed2026452005.flac,PH2_ONLINE,online_run,held_out_0134,arm4,4,0,5,2026452005,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w6.jsonl,8104569,aprime_0381,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0381_a4b4b083d659.flac,8104569,a_prime_500_judge_sample,202ac5385d0703425d258b8f79342d226d561f830eeb6c2efd9397e521ae43b3,,
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0147/a7_r0_t06_seed2026465006.flac,PH2_ONLINE,online_run,held_out_0147,arm7,7,0,6,2026465006,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w3.jsonl,6930773,aprime_0382,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0382_08c69ccb0c6e.flac,6930773,a_prime_500_judge_sample,f8f054a10f552eb4686ff07c24bae950de59ff2f56465c332eac391b3a64f803,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0254/none_s172_2029300172.flac,ATLAS,bon256,held_out_0254,none,,,,2029300172,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w0.jsonl,9357141,aprime_0383,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0383_8cc21b08c1f9.flac,9357141,a_prime_500_judge_sample,05bdd0a22c737b15e08e1c696e16a5d6e4d5cefbc6b692435344951b324dedd3,0.01912,0.41445
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0017/none_s363_2026500363.flac,ATLAS,bon256,held_out_0017,none,,,,2026500363,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w3.jsonl,6684395,aprime_0384,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0384_146cb3ff5b46.flac,6684395,a_prime_500_judge_sample,05c1a6306c839fe9c16672f8fe80af7446ec5358b442a29d735d8007bd65cdb8,0.02786,0.22105
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0016/none_s430_2026400430.flac,ATLAS,bon256,held_out_0016,none,,,,2026400430,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w6.jsonl,8368351,aprime_0385,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0385_519fe3962870.flac,8368351,a_prime_500_judge_sample,e10f59e611e2bdf7bef195a35e821f91b17d66a595eb45262ba1c62481d278b1,0.05892,0.10644
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/v3_vocal/held_out_0199/V3_s83_2028602083.flac,ATLAS,v3_vocal,held_out_0199,V3,,,,2028602083,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/v3_vocal_w3.jsonl,5213848,aprime_0386,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0386_555003b0f2be.flac,5213848,a_prime_500_judge_sample,d1913874c8c901bc8ef7393ec1a9d7ef5da64e0e70beb1c69f22226ee93f7a87,0.15472,0.57821
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/genre_instr/genreinstr_jazz/none_s97_2026300097.flac,ATLAS,genre_instr,genreinstr_jazz,none,,,,2026300097,0,0,1,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/genre_instr_w1.jsonl,2156343,aprime_0387,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0387_78a35dcb9a75.flac,2156343,a_prime_500_judge_sample,e18e21f496298efb8d60f7c572cf8e49dce5ff0dd6a8efecb5c1e390bd5fee3a,0.10736,0.46235
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256_general/held_out_0028/none_s151_2028200151.flac,ATLAS,bon256_general,held_out_0028,none,,,,2028200151,0,0,1,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_general_w7.jsonl,3049119,aprime_0388,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0388_3811bfed09e2.flac,3049119,a_prime_500_judge_sample,50eaa8d725b5d5a89a4bfceb2e3959f2a654edfc01c2524f8c78b7c5878cb621,0.08016,0.1647
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256_general/held_out_0005/none_s126_2027500126.flac,ATLAS,bon256_general,held_out_0005,none,,,,2027500126,0,1,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_general_w6.jsonl,4558392,aprime_0389,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0389_cb587cacb61c.flac,4558392,a_prime_500_judge_sample,ecd9d92ae676a88f2166bd0148f998817c2904e5d0085f0b25435e686bd4857b,0.45173,0.06452
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0088/a2_r0_t05_seed2026406005.flac,PH2_ONLINE,online_run,held_out_0088,arm2,2,0,5,2026406005,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w8.jsonl,9353127,aprime_0390,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0390_a3d8b71007af.flac,9353127,a_prime_500_judge_sample,405d969fa1203337edf917cc2e15e33363564f8610ac356ea96e40bae0531c04,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0001/none_s354_2026200354.flac,ATLAS,bon256,held_out_0001,none,,,,2026200354,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w2.jsonl,3140387,aprime_0391,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0391_028968ef57df.flac,3140387,a_prime_500_judge_sample,ea28d5f49314d6fad147212c35f90513c37e94bd3ca1f40261ed3f313d461b6e,0.05603,0.24526
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0069/none_s189_2027300189.flac,ATLAS,bon256,held_out_0069,none,,,,2027300189,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w0.jsonl,7984145,aprime_0392,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0392_df19707c6d77.flac,7984145,a_prime_500_judge_sample,750700bdc0f3f060f5162eed35e62f1322d81c824693fcf15e34cca5dab3c95a,0.1155,0.07654
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0143/a8_r0_t02_seed2026461002.flac,PH2_ONLINE,online_run,held_out_0143,arm8,8,0,2,2026461002,1,0,0,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w15.jsonl,6838204,aprime_0393,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0393_51fce514769d.flac,6838204,a_prime_500_judge_sample,df88299d85702dcb4021ec59ad7bbba1554a64ecd6629cc23d75c700b80fcd5d,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0166/none_s368_2028300368.flac,ATLAS,bon256,held_out_0166,none,,,,2028300368,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w0.jsonl,3588815,aprime_0394,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0394_9580ea80a100.flac,3588815,a_prime_500_judge_sample,b8cb585fe71b2cfa6fe8452c204b48f42e855b44bc3ba804397e8eda03f2830d,0.05354,0.12029
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0061/a7_r0_t02_seed2026379002.flac,PH2_ONLINE,online_run,held_out_0061,arm7,7,0,2,2026379002,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w13.jsonl,13837132,aprime_0395,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0395_cdf9e24e44d9.flac,13837132,a_prime_500_judge_sample,9a06c030af52dc8eac63c9af4a16e43960801587b375639e8e1bc340bd961f72,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256_general/held_out_0010/none_s89_2027700089.flac,ATLAS,bon256_general,held_out_0010,none,,,,2027700089,0,1,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_general_w1.jsonl,3120159,aprime_0396,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0396_38c46e55e26f.flac,3120159,a_prime_500_judge_sample,aabb8f61c5139564e12a385b1b392151422824517c9454ea9a6ed5e3a142c18c,0.18227,0.01809
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0117/a8_r0_t02_seed2026435002.flac,PH2_ONLINE,online_run,held_out_0117,arm8,8,0,2,2026435002,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w5.jsonl,7986771,aprime_0397,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0397_db60d4ce3702.flac,7986771,a_prime_500_judge_sample,5cc68593bccde81ea44b9eee29f87b65a549a0548fa7eb8ea8d3887bc5082c7c,,
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0019/a8_r0_t00_seed2026337000.flac,PH2_ONLINE,online_run,held_out_0019,arm8,8,0,0,2026337000,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w3.jsonl,9550496,aprime_0398,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0398_22635e8c8ff4.flac,9550496,a_prime_500_judge_sample,8545f2a4917b25fbd1828cb77efd266d35b04181be0360c550bec05d6bbe7752,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0134/none_s475_2028000475.flac,ATLAS,bon256,held_out_0134,none,,,,2028000475,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w3.jsonl,3114168,aprime_0399,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0399_eaf3274feb81.flac,3114168,a_prime_500_judge_sample,1cb1b52508048a167743f2a4c503240d120030f6223ace82c8e0a0faf57abfda,0.00307,0.76744
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0016/none_s148_2026400148.flac,ATLAS,bon256,held_out_0016,none,,,,2026400148,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w0.jsonl,8328506,aprime_0400,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0400_f9d481d932b7.flac,8328506,a_prime_500_judge_sample,927a5cf88863254abe25fa7fc99089a713a1cbf344b8743156ac7fffee61ab71,0.02467,0.07164
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0142/none_s463_2028100463.flac,ATLAS,bon256,held_out_0142,none,,,,2028100463,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w7.jsonl,9014874,aprime_0401,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0401_308d938206fe.flac,9014874,a_prime_500_judge_sample,34fcdfb4ec9135ac936272829ff0649ee6b4172635e0cc0b98cc1d1f20a494ee,0.02207,0.12418
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256_general/held_out_0014/none_s143_2027000143.flac,ATLAS,bon256_general,held_out_0014,none,,,,2027000143,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_general_w7.jsonl,4170362,aprime_0402,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0402_47f9012140be.flac,4170362,a_prime_500_judge_sample,945d0a94d4c0e07f3744f801445bc664ceb7564f2bb1ac028c6f5be578b30484,0.06356,0.33395
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0119/none_s43_2027900043.flac,ATLAS,bon256,held_out_0119,none,,,,2027900043,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w0.jsonl,6136779,aprime_0403,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0403_b3bd7005399b.flac,6136779,a_prime_500_judge_sample,66d0fec1d50d85d5c3f814de3c86c2806420f36099fb90eb34d8179b8b892e2d,0.05813,0.09891
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0253/none_s106_2029200106.flac,ATLAS,bon256,held_out_0253,none,,,,2029200106,0,0,1,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w0.jsonl,3807947,aprime_0404,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0404_d1089cca26b7.flac,3807947,a_prime_500_judge_sample,c13d965306ba1ab69c96580919728fe07e8d4174f2a73a468fa0837c69119269,0.05485,0.33768
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0041/none_s414_2026900414.flac,ATLAS,bon256,held_out_0041,none,,,,2026900414,0,0,1,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w6.jsonl,4945013,aprime_0405,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0405_ce429e59758e.flac,4945013,a_prime_500_judge_sample,2905fdcc6cbb2f83fa1a67ffbd97f769c84e6aca035826b0e920cf09d5e0e931,0.01114,0.1517
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256_general/held_out_0031/none_s27_2028300027.flac,ATLAS,bon256_general,held_out_0031,none,,,,2028300027,0,0,1,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_general_w3.jsonl,2180587,aprime_0406,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0406_514e4242add9.flac,2180587,a_prime_500_judge_sample,36eb67fc6cef98964d812e0c157580e0f62e0d7dd5bd0877b9c28331d74ab2fb,1e-05,0.08217
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0069/none_s142_2027300142.flac,ATLAS,bon256,held_out_0069,none,,,,2027300142,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w0.jsonl,6562295,aprime_0407,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0407_a606b6af3c9b.flac,6562295,a_prime_500_judge_sample,74251e6780f9bf6ed6573f42e2b5159e284434da2b5c975b374e763950bf5acf,0.06551,0.34138
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0045/none_s284_2027100284.flac,ATLAS,bon256,held_out_0045,none,,,,2027100284,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w4.jsonl,8290882,aprime_0408,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0408_0642c27b4086.flac,8290882,a_prime_500_judge_sample,5faf4dc93f25c54cf7969f55eb3778bfe275878cb2b402a855c02294f86b5480,0.04567,0.33908
