task_id,prompt_rank,prompt_id,condition_index,condition,seed_idx,seed,cfg_scale,text_intervention,duration_seconds,output_path
w2fact_26_4_12,26,held_out_0031,4,negative_sampler,12,2034026012,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0031/negative_sampler_s12_2034026012.flac
w2fact_26_4_13,26,held_out_0031,4,negative_sampler,13,2034026013,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0031/negative_sampler_s13_2034026013.flac
w2fact_26_4_14,26,held_out_0031,4,negative_sampler,14,2034026014,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0031/negative_sampler_s14_2034026014.flac
w2fact_26_4_15,26,held_out_0031,4,negative_sampler,15,2034026015,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0031/negative_sampler_s15_2034026015.flac
w2fact_26_5_00,26,held_out_0031,5,positive_sampler,0,2034026000,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0031/positive_sampler_s00_2034026000.flac
w2fact_26_5_01,26,held_out_0031,5,positive_sampler,1,2034026001,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0031/positive_sampler_s01_2034026001.flac
w2fact_26_5_02,26,held_out_0031,5,positive_sampler,2,2034026002,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0031/positive_sampler_s02_2034026002.flac
w2fact_26_5_03,26,held_out_0031,5,positive_sampler,3,2034026003,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0031/positive_sampler_s03_2034026003.flac
w2fact_26_5_04,26,held_out_0031,5,positive_sampler,4,2034026004,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0031/positive_sampler_s04_2034026004.flac
w2fact_26_5_05,26,held_out_0031,5,positive_sampler,5,2034026005,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0031/positive_sampler_s05_2034026005.flac
w2fact_26_5_06,26,held_out_0031,5,positive_sampler,6,2034026006,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0031/positive_sampler_s06_2034026006.flac
w2fact_26_5_07,26,held_out_0031,5,positive_sampler,7,2034026007,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0031/positive_sampler_s07_2034026007.flac
w2fact_26_5_08,26,held_out_0031,5,positive_sampler,8,2034026008,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0031/positive_sampler_s08_2034026008.flac
w2fact_26_5_09,26,held_out_0031,5,positive_sampler,9,2034026009,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0031/positive_sampler_s09_2034026009.flac
w2fact_26_5_10,26,held_out_0031,5,positive_sampler,10,2034026010,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0031/positive_sampler_s10_2034026010.flac
w2fact_26_5_11,26,held_out_0031,5,positive_sampler,11,2034026011,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0031/positive_sampler_s11_2034026011.flac
w2fact_26_5_12,26,held_out_0031,5,positive_sampler,12,2034026012,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0031/positive_sampler_s12_2034026012.flac
w2fact_26_5_13,26,held_out_0031,5,positive_sampler,13,2034026013,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0031/positive_sampler_s13_2034026013.flac
w2fact_26_5_14,26,held_out_0031,5,positive_sampler,14,2034026014,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0031/positive_sampler_s14_2034026014.flac
w2fact_26_5_15,26,held_out_0031,5,positive_sampler,15,2034026015,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0031/positive_sampler_s15_2034026015.flac
w2fact_27_0_00,27,held_out_0098,0,plain_baseline,0,2034027000,5.0,,15.0,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0098/plain_baseline_s00_2034027000.flac
w2fact_27_0_01,27,held_out_0098,0,plain_baseline,1,2034027001,5.0,,15.0,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0098/plain_baseline_s01_2034027001.flac
w2fact_27_0_02,27,held_out_0098,0,plain_baseline,2,2034027002,5.0,,15.0,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0098/plain_baseline_s02_2034027002.flac
w2fact_27_0_03,27,held_out_0098,0,plain_baseline,3,2034027003,5.0,,15.0,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0098/plain_baseline_s03_2034027003.flac
w2fact_27_0_04,27,held_out_0098,0,plain_baseline,4,2034027004,5.0,,15.0,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0098/plain_baseline_s04_2034027004.flac
w2fact_27_0_05,27,held_out_0098,0,plain_baseline,5,2034027005,5.0,,15.0,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0098/plain_baseline_s05_2034027005.flac
w2fact_27_0_06,27,held_out_0098,0,plain_baseline,6,2034027006,5.0,,15.0,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0098/plain_baseline_s06_2034027006.flac
w2fact_27_0_07,27,held_out_0098,0,plain_baseline,7,2034027007,5.0,,15.0,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0098/plain_baseline_s07_2034027007.flac
w2fact_27_0_08,27,held_out_0098,0,plain_baseline,8,2034027008,5.0,,15.0,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0098/plain_baseline_s08_2034027008.flac
w2fact_27_0_09,27,held_out_0098,0,plain_baseline,9,2034027009,5.0,,15.0,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0098/plain_baseline_s09_2034027009.flac
w2fact_27_0_10,27,held_out_0098,0,plain_baseline,10,2034027010,5.0,,15.0,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0098/plain_baseline_s10_2034027010.flac
w2fact_27_0_11,27,held_out_0098,0,plain_baseline,11,2034027011,5.0,,15.0,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0098/plain_baseline_s11_2034027011.flac
w2fact_27_0_12,27,held_out_0098,0,plain_baseline,12,2034027012,5.0,,15.0,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0098/plain_baseline_s12_2034027012.flac
w2fact_27_0_13,27,held_out_0098,0,plain_baseline,13,2034027013,5.0,,15.0,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0098/plain_baseline_s13_2034027013.flac
w2fact_27_0_14,27,held_out_0098,0,plain_baseline,14,2034027014,5.0,,15.0,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0098/plain_baseline_s14_2034027014.flac
w2fact_27_0_15,27,held_out_0098,0,plain_baseline,15,2034027015,5.0,,15.0,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0098/plain_baseline_s15_2034027015.flac
w2fact_27_1_00,27,held_out_0098,1,negative_text,0,2034027000,5.0,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_text/held_out_0098/negative_text_s00_2034027000.flac
w2fact_27_1_01,27,held_out_0098,1,negative_text,1,2034027001,5.0,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_text/held_out_0098/negative_text_s01_2034027001.flac
w2fact_27_1_02,27,held_out_0098,1,negative_text,2,2034027002,5.0,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_text/held_out_0098/negative_text_s02_2034027002.flac
w2fact_27_1_03,27,held_out_0098,1,negative_text,3,2034027003,5.0,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_text/held_out_0098/negative_text_s03_2034027003.flac
w2fact_27_1_04,27,held_out_0098,1,negative_text,4,2034027004,5.0,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_text/held_out_0098/negative_text_s04_2034027004.flac
w2fact_27_1_05,27,held_out_0098,1,negative_text,5,2034027005,5.0,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_text/held_out_0098/negative_text_s05_2034027005.flac
w2fact_27_1_06,27,held_out_0098,1,negative_text,6,2034027006,5.0,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_text/held_out_0098/negative_text_s06_2034027006.flac
w2fact_27_1_07,27,held_out_0098,1,negative_text,7,2034027007,5.0,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_text/held_out_0098/negative_text_s07_2034027007.flac
w2fact_27_1_08,27,held_out_0098,1,negative_text,8,2034027008,5.0,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_text/held_out_0098/negative_text_s08_2034027008.flac
w2fact_27_1_09,27,held_out_0098,1,negative_text,9,2034027009,5.0,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_text/held_out_0098/negative_text_s09_2034027009.flac
w2fact_27_1_10,27,held_out_0098,1,negative_text,10,2034027010,5.0,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_text/held_out_0098/negative_text_s10_2034027010.flac
w2fact_27_1_11,27,held_out_0098,1,negative_text,11,2034027011,5.0,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_text/held_out_0098/negative_text_s11_2034027011.flac
w2fact_27_1_12,27,held_out_0098,1,negative_text,12,2034027012,5.0,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_text/held_out_0098/negative_text_s12_2034027012.flac
w2fact_27_1_13,27,held_out_0098,1,negative_text,13,2034027013,5.0,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_text/held_out_0098/negative_text_s13_2034027013.flac
w2fact_27_1_14,27,held_out_0098,1,negative_text,14,2034027014,5.0,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_text/held_out_0098/negative_text_s14_2034027014.flac
w2fact_27_1_15,27,held_out_0098,1,negative_text,15,2034027015,5.0,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_text/held_out_0098/negative_text_s15_2034027015.flac
w2fact_27_2_00,27,held_out_0098,2,positive_text,0,2034027000,5.0,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0098/positive_text_s00_2034027000.flac
w2fact_27_2_01,27,held_out_0098,2,positive_text,1,2034027001,5.0,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0098/positive_text_s01_2034027001.flac
w2fact_27_2_02,27,held_out_0098,2,positive_text,2,2034027002,5.0,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0098/positive_text_s02_2034027002.flac
w2fact_27_2_03,27,held_out_0098,2,positive_text,3,2034027003,5.0,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0098/positive_text_s03_2034027003.flac
w2fact_27_2_04,27,held_out_0098,2,positive_text,4,2034027004,5.0,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0098/positive_text_s04_2034027004.flac
w2fact_27_2_05,27,held_out_0098,2,positive_text,5,2034027005,5.0,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0098/positive_text_s05_2034027005.flac
w2fact_27_2_06,27,held_out_0098,2,positive_text,6,2034027006,5.0,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0098/positive_text_s06_2034027006.flac
w2fact_27_2_07,27,held_out_0098,2,positive_text,7,2034027007,5.0,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0098/positive_text_s07_2034027007.flac
w2fact_27_2_08,27,held_out_0098,2,positive_text,8,2034027008,5.0,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0098/positive_text_s08_2034027008.flac
w2fact_27_2_09,27,held_out_0098,2,positive_text,9,2034027009,5.0,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0098/positive_text_s09_2034027009.flac
w2fact_27_2_10,27,held_out_0098,2,positive_text,10,2034027010,5.0,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0098/positive_text_s10_2034027010.flac
w2fact_27_2_11,27,held_out_0098,2,positive_text,11,2034027011,5.0,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0098/positive_text_s11_2034027011.flac
w2fact_27_2_12,27,held_out_0098,2,positive_text,12,2034027012,5.0,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0098/positive_text_s12_2034027012.flac
w2fact_27_2_13,27,held_out_0098,2,positive_text,13,2034027013,5.0,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0098/positive_text_s13_2034027013.flac
w2fact_27_2_14,27,held_out_0098,2,positive_text,14,2034027014,5.0,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0098/positive_text_s14_2034027014.flac
w2fact_27_2_15,27,held_out_0098,2,positive_text,15,2034027015,5.0,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0098/positive_text_s15_2034027015.flac
w2fact_27_3_00,27,held_out_0098,3,sampler_only,0,2034027000,7.5,,15.0,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0098/sampler_only_s00_2034027000.flac
w2fact_27_3_01,27,held_out_0098,3,sampler_only,1,2034027001,7.5,,15.0,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0098/sampler_only_s01_2034027001.flac
w2fact_27_3_02,27,held_out_0098,3,sampler_only,2,2034027002,7.5,,15.0,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0098/sampler_only_s02_2034027002.flac
w2fact_27_3_03,27,held_out_0098,3,sampler_only,3,2034027003,7.5,,15.0,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0098/sampler_only_s03_2034027003.flac
w2fact_27_3_04,27,held_out_0098,3,sampler_only,4,2034027004,7.5,,15.0,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0098/sampler_only_s04_2034027004.flac
w2fact_27_3_05,27,held_out_0098,3,sampler_only,5,2034027005,7.5,,15.0,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0098/sampler_only_s05_2034027005.flac
w2fact_27_3_06,27,held_out_0098,3,sampler_only,6,2034027006,7.5,,15.0,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0098/sampler_only_s06_2034027006.flac
w2fact_27_3_07,27,held_out_0098,3,sampler_only,7,2034027007,7.5,,15.0,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0098/sampler_only_s07_2034027007.flac
w2fact_27_3_08,27,held_out_0098,3,sampler_only,8,2034027008,7.5,,15.0,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0098/sampler_only_s08_2034027008.flac
w2fact_27_3_09,27,held_out_0098,3,sampler_only,9,2034027009,7.5,,15.0,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0098/sampler_only_s09_2034027009.flac
w2fact_27_3_10,27,held_out_0098,3,sampler_only,10,2034027010,7.5,,15.0,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0098/sampler_only_s10_2034027010.flac
w2fact_27_3_11,27,held_out_0098,3,sampler_only,11,2034027011,7.5,,15.0,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0098/sampler_only_s11_2034027011.flac
w2fact_27_3_12,27,held_out_0098,3,sampler_only,12,2034027012,7.5,,15.0,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0098/sampler_only_s12_2034027012.flac
w2fact_27_3_13,27,held_out_0098,3,sampler_only,13,2034027013,7.5,,15.0,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0098/sampler_only_s13_2034027013.flac
w2fact_27_3_14,27,held_out_0098,3,sampler_only,14,2034027014,7.5,,15.0,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0098/sampler_only_s14_2034027014.flac
w2fact_27_3_15,27,held_out_0098,3,sampler_only,15,2034027015,7.5,,15.0,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0098/sampler_only_s15_2034027015.flac
w2fact_27_4_00,27,held_out_0098,4,negative_sampler,0,2034027000,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0098/negative_sampler_s00_2034027000.flac
w2fact_27_4_01,27,held_out_0098,4,negative_sampler,1,2034027001,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0098/negative_sampler_s01_2034027001.flac
w2fact_27_4_02,27,held_out_0098,4,negative_sampler,2,2034027002,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0098/negative_sampler_s02_2034027002.flac
w2fact_27_4_03,27,held_out_0098,4,negative_sampler,3,2034027003,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0098/negative_sampler_s03_2034027003.flac
w2fact_27_4_04,27,held_out_0098,4,negative_sampler,4,2034027004,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0098/negative_sampler_s04_2034027004.flac
w2fact_27_4_05,27,held_out_0098,4,negative_sampler,5,2034027005,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0098/negative_sampler_s05_2034027005.flac
w2fact_27_4_06,27,held_out_0098,4,negative_sampler,6,2034027006,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0098/negative_sampler_s06_2034027006.flac
w2fact_27_4_07,27,held_out_0098,4,negative_sampler,7,2034027007,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0098/negative_sampler_s07_2034027007.flac
w2fact_27_4_08,27,held_out_0098,4,negative_sampler,8,2034027008,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0098/negative_sampler_s08_2034027008.flac
w2fact_27_4_09,27,held_out_0098,4,negative_sampler,9,2034027009,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0098/negative_sampler_s09_2034027009.flac
w2fact_27_4_10,27,held_out_0098,4,negative_sampler,10,2034027010,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0098/negative_sampler_s10_2034027010.flac
w2fact_27_4_11,27,held_out_0098,4,negative_sampler,11,2034027011,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0098/negative_sampler_s11_2034027011.flac
w2fact_27_4_12,27,held_out_0098,4,negative_sampler,12,2034027012,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0098/negative_sampler_s12_2034027012.flac
w2fact_27_4_13,27,held_out_0098,4,negative_sampler,13,2034027013,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0098/negative_sampler_s13_2034027013.flac
w2fact_27_4_14,27,held_out_0098,4,negative_sampler,14,2034027014,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0098/negative_sampler_s14_2034027014.flac
w2fact_27_4_15,27,held_out_0098,4,negative_sampler,15,2034027015,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0098/negative_sampler_s15_2034027015.flac
w2fact_27_5_00,27,held_out_0098,5,positive_sampler,0,2034027000,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0098/positive_sampler_s00_2034027000.flac
w2fact_27_5_01,27,held_out_0098,5,positive_sampler,1,2034027001,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0098/positive_sampler_s01_2034027001.flac
w2fact_27_5_02,27,held_out_0098,5,positive_sampler,2,2034027002,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0098/positive_sampler_s02_2034027002.flac
w2fact_27_5_03,27,held_out_0098,5,positive_sampler,3,2034027003,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0098/positive_sampler_s03_2034027003.flac
w2fact_27_5_04,27,held_out_0098,5,positive_sampler,4,2034027004,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0098/positive_sampler_s04_2034027004.flac
w2fact_27_5_05,27,held_out_0098,5,positive_sampler,5,2034027005,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0098/positive_sampler_s05_2034027005.flac
w2fact_27_5_06,27,held_out_0098,5,positive_sampler,6,2034027006,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0098/positive_sampler_s06_2034027006.flac
w2fact_27_5_07,27,held_out_0098,5,positive_sampler,7,2034027007,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0098/positive_sampler_s07_2034027007.flac
w2fact_27_5_08,27,held_out_0098,5,positive_sampler,8,2034027008,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0098/positive_sampler_s08_2034027008.flac
w2fact_27_5_09,27,held_out_0098,5,positive_sampler,9,2034027009,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0098/positive_sampler_s09_2034027009.flac
w2fact_27_5_10,27,held_out_0098,5,positive_sampler,10,2034027010,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0098/positive_sampler_s10_2034027010.flac
w2fact_27_5_11,27,held_out_0098,5,positive_sampler,11,2034027011,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0098/positive_sampler_s11_2034027011.flac
w2fact_27_5_12,27,held_out_0098,5,positive_sampler,12,2034027012,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0098/positive_sampler_s12_2034027012.flac
w2fact_27_5_13,27,held_out_0098,5,positive_sampler,13,2034027013,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0098/positive_sampler_s13_2034027013.flac
w2fact_27_5_14,27,held_out_0098,5,positive_sampler,14,2034027014,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0098/positive_sampler_s14_2034027014.flac
w2fact_27_5_15,27,held_out_0098,5,positive_sampler,15,2034027015,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0098/positive_sampler_s15_2034027015.flac
w2fact_28_0_00,28,held_out_0235,0,plain_baseline,0,2034028000,5.0,,15.0,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0235/plain_baseline_s00_2034028000.flac
w2fact_28_0_01,28,held_out_0235,0,plain_baseline,1,2034028001,5.0,,15.0,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0235/plain_baseline_s01_2034028001.flac
w2fact_28_0_02,28,held_out_0235,0,plain_baseline,2,2034028002,5.0,,15.0,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0235/plain_baseline_s02_2034028002.flac
w2fact_28_0_03,28,held_out_0235,0,plain_baseline,3,2034028003,5.0,,15.0,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0235/plain_baseline_s03_2034028003.flac
