cohort,request_direction,prompt_id,rows,apparent_violation_rate,corrected_violation_rate,calibrated_violation_rate,publication_status
candidate_spine_4096,vocal_request,held_out_0047,8,0.25,0.0,0.0002969031125473967,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0049,8,0.0,0.0,0.0005010462293283777,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0050,8,0.125,0.0,0.00022665757527216555,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0051,8,0.375,0.0,0.0015323609090491695,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0052,8,0.0,0.0,4.1689375914398066e-05,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0053,8,0.5,0.0,0.0010355366906618017,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0055,8,0.5,0.0,0.0017901191497871343,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0056,8,0.375,0.0,0.0004703566966361894,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0057,8,0.25,0.0,0.0004923435801207893,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0062,8,0.125,0.0,0.0006177157889581191,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0063,8,0.125,0.0,0.0006673974968104824,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0064,8,0.25,0.0,0.0006210530232343373,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0065,8,0.25,0.0,0.0003445177870411856,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0066,8,0.25,0.0,0.0005103623326119935,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0067,8,0.0,0.0,0.00021040241200103918,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0068,8,0.125,0.0,0.0004081961793165159,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0069,8,0.625,0.0,0.0007868603302480649,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0070,8,0.5,0.0,0.0013442399337650706,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0071,8,0.0,0.0,0.0002634853534901798,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0072,8,0.0,0.0,7.612823110969865e-05,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0073,8,0.0,0.0,0.00013318805367562117,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0077,8,0.375,0.0,0.0007126816529582196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0079,8,0.125,0.0,0.0008897502592764683,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0081,8,0.125,0.0,0.0007815775015393286,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0082,8,0.375,0.0,0.00039445420319943577,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0084,8,0.0,0.0,0.00018035427110205782,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0085,8,0.0,0.0,0.00014438294525775285,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0087,8,0.0,0.0,0.00020587600753020174,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0089,8,0.25,0.0,0.0008455175673369882,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0090,8,0.5,0.0,0.002135050640692491,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0091,8,0.125,0.0,0.0006890046633610866,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0092,8,0.25,0.0,0.0006312840695253293,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0093,8,0.375,0.0,0.001248043966111148,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0095,8,0.125,0.0,0.00048694057575714904,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0096,8,0.125,0.0,0.0005312356047206517,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0097,8,0.125,0.0,0.0006570539224973343,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0099,8,0.375,0.0,0.0005208833033294974,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0100,8,0.0,0.0,5.065933037793389e-05,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0101,8,0.0,0.0,0.0005020062113521747,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0102,8,0.375,0.0,0.00029762186889777976,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0103,8,0.25,0.0,0.0009924865415989858,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0104,8,0.125,0.0,0.0004490537909088011,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0106,8,0.0,0.0,0.0002393976292282631,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0110,8,0.25,0.0,0.0005192175517014869,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0111,8,0.0,0.0,0.0003160162144778147,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0112,8,0.0,0.0,0.00018210732508169676,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0113,8,0.375,0.0,0.001089735156021759,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0115,8,0.0,0.0,0.0001620798841403661,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0119,8,0.625,0.0,0.000972543740550212,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0120,8,0.125,0.0,0.00026989909019441063,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0121,8,0.5,0.0,0.0009078189659301253,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0123,8,0.0,0.0,0.00026891819406970214,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0125,8,0.0,0.0,7.716925336039991e-05,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0126,8,0.0,0.0,0.0007547275510850832,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0128,8,0.0,0.0,0.00024690251260664167,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0133,8,0.125,0.0,0.00023580438901320378,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0134,8,0.625,0.0,0.001001256889521237,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0136,8,0.25,0.0,0.0005071872081506354,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0138,8,0.0,0.0,0.0002007216761828471,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0141,8,0.125,0.0,0.0006436584344106697,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0142,8,0.625,0.0,0.0017250431058223345,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0143,8,0.25,0.0,0.0006997776170269722,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0145,8,0.0,0.0,0.0001403658101130077,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0148,8,0.0,0.0,0.00034367553277826377,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0149,8,0.0,0.0,0.0001452643956663055,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0150,8,0.0,0.0,0.00013931983908079616,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0152,8,0.5,0.125,0.12438656719749912,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0154,8,0.125,0.0,0.00023118277241971431,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0158,8,0.25,0.0,0.00032513450230560275,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0159,8,0.125,0.0,0.00011183905714324898,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0160,8,0.0,0.0,0.00023748415751909737,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0162,8,0.0,0.0,0.00025622008005500737,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0164,8,0.375,0.0,0.001148505990862015,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0165,8,0.125,0.0,0.0003301405808712638,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0166,8,0.75,0.125,0.0038630709273519523,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0167,8,0.0,0.0,9.862403888886816e-05,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0168,8,0.375,0.0,0.000718731731580226,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0169,8,0.0,0.0,0.0008383161324581779,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0171,8,0.375,0.0,0.001045140858100741,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0172,8,0.5,0.0,0.001016123828859598,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0174,8,0.0,0.0,0.0001942335744688311,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0176,8,0.25,0.0,0.0002925143823649191,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0179,8,0.0,0.0,7.833659430613618e-05,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0180,8,0.125,0.0,0.0003542820157215326,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0183,8,0.0,0.0,0.0001721119551996997,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0184,8,0.0,0.0,0.0005291030157085718,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0185,8,0.25,0.0,0.0002515359709106764,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0187,8,0.125,0.0,0.0003082334208955728,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0188,8,0.125,0.0,0.00025648022543894953,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0189,8,0.5,0.0,0.00013792537718163638,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0193,8,1.0,0.0,0.004455462940625033,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0194,8,0.25,0.0,0.00036739898042766116,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0195,8,0.0,0.0,0.00030599967573259395,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0196,8,0.0,0.0,0.00025774122395156766,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0198,8,0.0,0.0,0.00018131810868280112,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0199,8,0.625,0.0,0.0002486450944271536,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0200,8,0.0,0.0,0.0001904864257689247,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0203,8,0.125,0.0,0.00018941805281846722,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0204,8,0.875,0.0,0.0011693993292077893,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0205,8,0.0,0.0,0.0005379955408538607,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0209,8,0.125,0.0,0.0007592454905488269,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0211,8,0.0,0.0,0.00018889039520364405,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0212,8,0.0,0.0,0.0003108962079476212,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0213,8,0.125,0.0,0.000345570830647434,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0214,8,0.5,0.0,0.0014700682225840247,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0215,8,0.0,0.0,0.0002776021927982158,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0216,8,0.0,0.0,0.00012473002968422354,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0217,8,0.125,0.0,0.000491112031119987,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0218,8,0.0,0.0,0.0005010434492239105,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0220,8,0.25,0.0,0.0009757134372251198,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0221,8,0.125,0.0,0.0002517157628210047,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0226,8,0.25,0.125,0.09049790362230946,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0227,8,0.0,0.0,0.00036695908761631387,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0228,8,0.125,0.0,0.00022870302973875364,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0229,8,0.0,0.0,0.00020234964190590993,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0230,8,0.25,0.0,0.0022098656485315784,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0232,8,0.0,0.0,0.0002813953096628631,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0233,8,0.125,0.0,0.00035154692122988523,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0234,8,0.5,0.0,0.0004245191391463194,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0237,8,0.0,0.0,0.00021098883279397861,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0239,8,0.125,0.0,0.00044947444998603975,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0240,8,0.75,0.0,0.001155441909063378,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0242,8,0.125,0.0,0.00038978848820975655,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0244,8,0.125,0.0,0.00039802669474227467,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0246,8,0.0,0.0,7.604136224978075e-05,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0248,8,0.125,0.0,0.0005389675698152737,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0250,8,0.125,0.0,0.0010366714078638498,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0254,8,0.625,0.0,0.0005519969152277761,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0255,8,0.25,0.0,0.00025927028072886,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,instrumental_request,held_out_0009,128,0.1640625,0.2890625,0.19629576120766556,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,instrumental_request,held_out_0020,128,0.0234375,0.5390625,0.26771737409344226,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,instrumental_request,held_out_0031,128,0.09375,0.421875,0.19210005438744587,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,instrumental_request,held_out_0038,128,0.0625,0.125,0.052869048065103716,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,instrumental_request,held_out_0040,128,0.484375,0.9375,0.8222770891693201,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,instrumental_request,held_out_0041,128,0.6171875,0.8125,0.7522974194892328,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,instrumental_request,held_out_0046,128,0.453125,0.875,0.7964806807598172,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,instrumental_request,held_out_0059,128,0.484375,0.765625,0.6913489527233532,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,instrumental_request,held_out_0061,128,0.078125,0.765625,0.5471964748215583,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,instrumental_request,held_out_0074,128,0.0625,0.15625,0.06951738040241917,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,instrumental_request,held_out_0076,128,0.0078125,0.203125,0.08671199294812512,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,instrumental_request,held_out_0088,128,0.5078125,0.625,0.5628960155119106,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,instrumental_request,held_out_0094,128,0.7265625,0.8671875,0.8121716179408695,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,instrumental_request,held_out_0098,128,0.0859375,0.1640625,0.1222949298636613,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,instrumental_request,held_out_0105,128,0.109375,0.5546875,0.35590507235313995,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,instrumental_request,held_out_0109,128,0.109375,0.765625,0.49315392046732753,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,instrumental_request,held_out_0117,128,0.7265625,0.9453125,0.9070336568762923,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,instrumental_request,held_out_0118,128,0.0234375,0.28125,0.1388036291283435,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,instrumental_request,held_out_0124,128,0.171875,0.4375,0.2662430011759694,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,instrumental_request,held_out_0129,128,0.0234375,0.1875,0.07086747357043652,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,instrumental_request,held_out_0130,128,0.2890625,0.4375,0.3597128022483047,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,instrumental_request,held_out_0132,128,0.03125,0.4140625,0.23805035938775132,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,instrumental_request,held_out_0137,128,0.046875,0.1171875,0.06595830327548884,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,instrumental_request,held_out_0140,128,0.203125,0.6328125,0.4771867228786336,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,instrumental_request,held_out_0146,128,0.1015625,0.234375,0.16103195732892728,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,instrumental_request,held_out_0151,128,0.015625,0.21875,0.0719184953585101,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,instrumental_request,held_out_0156,128,0.609375,0.8359375,0.7828439093556695,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,instrumental_request,held_out_0161,128,0.265625,0.7890625,0.5373110423247466,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,instrumental_request,held_out_0173,128,0.4140625,0.53125,0.4818025761428761,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,instrumental_request,held_out_0175,128,0.0703125,0.6328125,0.36894797082860037,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,instrumental_request,held_out_0178,128,0.15625,0.2578125,0.19859664192660256,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,instrumental_request,held_out_0182,128,0.0234375,0.5078125,0.28249993467167606,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,instrumental_request,held_out_0190,128,0.6328125,0.9453125,0.8679248039205778,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,instrumental_request,held_out_0192,128,0.3046875,0.7734375,0.638551275545709,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,instrumental_request,held_out_0201,128,0.078125,0.25,0.14542996308216263,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,instrumental_request,held_out_0206,128,0.140625,0.234375,0.18168553168513474,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,instrumental_request,held_out_0207,128,0.328125,0.5625,0.4646635444664993,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,instrumental_request,held_out_0222,128,0.453125,0.6875,0.5938294297107743,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,instrumental_request,held_out_0223,128,0.0390625,0.7109375,0.39024995225726233,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,instrumental_request,held_out_0231,128,0.0390625,0.1171875,0.07463920124442312,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,instrumental_request,held_out_0235,128,0.0859375,0.1953125,0.09862351571560031,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,instrumental_request,held_out_0236,128,0.3828125,0.5703125,0.4729940804421535,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,instrumental_request,held_out_0238,128,0.78125,0.953125,0.920127344850792,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,instrumental_request,held_out_0243,128,0.015625,0.078125,0.012295876841174728,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,instrumental_request,held_out_0247,128,0.0390625,0.265625,0.14709282748644317,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,instrumental_request,held_out_0252,128,0.0859375,0.734375,0.43598355967032476,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,instrumental_request,held_out_0253,128,0.578125,0.8671875,0.7698625556141022,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0006,128,0.171875,0.0,0.0005202988757952259,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0008,128,0.7890625,0.015625,0.017564274095291314,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0011,128,0.8046875,0.0234375,0.020442173604152146,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0012,128,0.4609375,0.0,0.0014509098996815513,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0014,128,0.875,0.0,0.004097437151028329,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0017,128,0.9375,0.0078125,0.004983869820171249,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0021,128,0.84375,0.015625,0.005390535791052583,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0023,128,0.421875,0.0,0.000984248884184007,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0027,128,0.6171875,0.0078125,0.00868112331816201,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0029,128,0.7421875,0.0078125,0.009588095401697121,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0034,128,0.2265625,0.0,0.0006373570047345119,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0036,128,0.8203125,0.0078125,0.0026222779190047093,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0037,128,0.8203125,0.0,0.0025220914963051295,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0039,128,0.8203125,0.0234375,0.018463959636232485,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0044,128,0.4140625,0.0078125,0.008004972054241303,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0045,128,0.96875,0.03125,0.018382912223778893,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0052,128,0.5234375,0.0,0.0004914147625687162,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0055,128,0.4296875,0.0,0.0010086894663884054,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0056,128,0.8828125,0.0234375,0.020159064763095143,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0057,128,0.578125,0.0,0.0014823362382977235,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0062,128,0.609375,0.046875,0.014123623222632942,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0065,128,0.5703125,0.0,0.0014802299755711456,DRAFT_AWAITING_DUAL_PI_ADOPTION
