media_sha256,audioset_human_voice_score,audioset_top_human_voice_class,windows,score_source,old_audioset_vocal_score,old_audioset_top_vocal_class,was_rescored
8590c05bac68711438f8fc495604df1e0db9db861c3855a8693fc80094829b73,0.1356312334537506,Singing,7,v1_superset_max_is_exact_whitelist_member,0.1356312334537506,Singing,0
86c88e05b1d64102e602718f539b7857f6a40565811168fa0e1153e31e9aafbc,0.14332851767539978,Speech,8,v1_superset_max_is_exact_whitelist_member,0.14332851767539978,Speech,0
86f454232edcc51fcc8406cc0462d59e783d8aa5532cbf52f43d2fe1c6603888,0.4764012098312378,Speech,13,v1_superset_max_is_exact_whitelist_member,0.4764012098312378,Speech,0
8789eafd2542974ed4544b80809ee941fbf9a1ff144a4822cfa6c6a2571667ae,0.12539130449295044,Singing,8,v1_superset_max_is_exact_whitelist_member,0.12539130449295044,Singing,0
87af67c4df80bbe462d6d1a14706827404a3d8e5a30a5c6b8eb045ffc8ef5c06,0.15212436020374298,Speech,7,v1_superset_max_is_exact_whitelist_member,0.15212436020374298,Speech,0
87b342e26c4924b7d783d41219169bfde63dc3e0fbfd979f872f1542c1f7f14f,0.11237966269254684,Singing,6,v1_superset_max_is_exact_whitelist_member,0.11237966269254684,Singing,0
87be395147d89957c8bbaa7db5e8c30258e931feb8e2c1c268cffe9303622c5d,0.005297174211591482,Speech,8,v1_superset_max_is_exact_whitelist_member,0.005297174211591482,Speech,0
87c49d85f200e3fe7cbe97583bca49f99a51f26b71248b18408f6ea66555a99b,0.4662937521934509,Speech,7,v1_superset_max_is_exact_whitelist_member,0.4662937521934509,Speech,0
88b59a1c685c25bbdef694d36fd67f1af28ecec26ec49b746b39a9117277eb54,0.19171802699565887,Speech,14,v1_superset_max_is_exact_whitelist_member,0.19171802699565887,Speech,0
88d5ed3e455542f78881de25651a12fd8efe583b4f1873de400e901de7924ebd,0.2035420536994934,Speech,6,v1_superset_max_is_exact_whitelist_member,0.2035420536994934,Speech,0
8927d1072c3011582569a1673946c4414065990fda1be9b1f8c3ddcca6143547,0.11084040999412537,Female singing,12,v1_superset_max_is_exact_whitelist_member,0.11084040999412537,Female singing,0
8967363a09484ca7820fc4cb23d616c97b9730adf90d322f8ee6804d9a4107e8,0.0777086615562439,Speech,6,v1_superset_max_is_exact_whitelist_member,0.0777086615562439,Speech,0
89ae5b65896a7e7a203c779f4547d7270451c40d2363b1cc20bd4bf33ecd26d0,0.22765782475471497,Singing,8,v1_superset_max_is_exact_whitelist_member,0.22765782475471497,Singing,0
89c39cb183d24733443a70739d4efddb6f7b88374b6b46788726f499a50b3b63,0.10898028314113617,Male singing,7,v1_superset_max_is_exact_whitelist_member,0.10898028314113617,Male singing,0
8ad5b77dec31b806c7ae40f060da929892daa50731858a4d49cd7b03a79f0566,0.07857198268175125,Speech,8,v1_superset_max_is_exact_whitelist_member,0.07857198268175125,Speech,0
8b30342130ea47408642661dddda4d2ab66a3dfd476d467995ee23909239cb71,0.20389941334724426,Singing,6,v1_superset_max_is_exact_whitelist_member,0.20389941334724426,Singing,0
8be9278efac658399161f612efe6d57abb813310e7b72e97403cb9ccaf385238,0.08740159124135971,Speech,14,v1_superset_max_is_exact_whitelist_member,0.08740159124135971,Speech,0
8c4b93b3d18732c30c45b6ba734c694b3025c27a70959caf34a0e71441a6c0e0,0.22052113711833954,Speech,13,v1_superset_max_is_exact_whitelist_member,0.22052113711833954,Speech,0
8cb6407587e1056c5691210eb5f8d3a2d70359807a191041f1d33464bf833a23,0.1103799045085907,Speech,13,v1_superset_max_is_exact_whitelist_member,0.1103799045085907,Speech,0
8ccfb5e1920f3e0c14fc561411d10d04a1ec6b428cc1f2a6e5d09102f226eef2,0.3168334662914276,Speech,8,v1_superset_max_is_exact_whitelist_member,0.3168334662914276,Speech,0
8d4f4c2531b56249aac9813d22feb1143f362d0142491393fdb2a27609ee1d45,0.11618689447641373,Speech,8,v1_superset_max_is_exact_whitelist_member,0.11618689447641373,Speech,0
8e4923c5c6ff51adbea1da3bf3b0f1a0880a5123a132d1b2c7b6886842744f9a,0.22541335225105286,Speech,7,v1_superset_max_is_exact_whitelist_member,0.22541335225105286,Speech,0
8e54caec1f13490d305df616946c6c444dc46647098d6da20a7459fdceedf30f,0.485351026058197,Speech,7,v1_superset_max_is_exact_whitelist_member,0.485351026058197,Speech,0
8e95c46965e502839916b34635133f623644df516f6772e7d09fd20976200ccb,0.05182020738720894,Speech,7,v1_superset_max_is_exact_whitelist_member,0.05182020738720894,Speech,0
8f22724a0b8e2f90ccf94363da9b0fc06b957ade35d8ddb36d20f88fce201c67,0.12799085676670074,Singing,14,v1_superset_max_is_exact_whitelist_member,0.12799085676670074,Singing,0
8fcfdcaf1eaadede8867d62535b35842b4c394f3a6e8ff2da115c816748751cf,0.10622695833444595,Speech,13,v1_superset_max_is_exact_whitelist_member,0.10622695833444595,Speech,0
901e72674e3ec947759d876d5169a4c31b548fb99cac4f75892b6874740464e2,0.7208539843559265,Speech,7,v1_superset_max_is_exact_whitelist_member,0.7208539843559265,Speech,0
9087a4d1a4bf1e50b7e9f68ce1289e50592cd49adc48a5e90c3c019a2e7c5447,0.22200194001197815,Speech,6,v1_superset_max_is_exact_whitelist_member,0.22200194001197815,Speech,0
90a1a1c9cab3202922fe5385826af2087e30e8c7738d453625ba9a1c5f8e3435,0.16256950795650482,Singing,14,v1_superset_max_is_exact_whitelist_member,0.16256950795650482,Singing,0
90c66a961c403562e9a5d4fbdcb6481c756c32a4e1b539ea165f34ef8e658fce,0.2991331219673157,Speech,12,v1_superset_max_is_exact_whitelist_member,0.2991331219673157,Speech,0
90ef53a2d9bcc200fc85922d6cc48473e18be235e06e6ad3c1413f2649789ae1,0.44647470116615295,Speech,12,v1_superset_max_is_exact_whitelist_member,0.44647470116615295,Speech,0
912110088d85bfa7a2044b2b56be944d5ba9c571dcf78c831ca5a64eb70bed53,0.18473434448242188,Speech,8,v1_superset_max_is_exact_whitelist_member,0.18473434448242188,Speech,0
91c7adc9ba23db61d0a97714461eec2e63f39d07f5dc522f645cea30119b6d3e,0.10358171910047531,Speech,14,v1_superset_max_is_exact_whitelist_member,0.10358171910047531,Speech,0
9216cac18d8101eb51ac1ba06a2dc9cee44bb0fbdc2b70f814d26b5fa416daf1,0.19709499180316925,Speech,8,v1_superset_max_is_exact_whitelist_member,0.19709499180316925,Speech,0
927a5cf88863254abe25fa7fc99089a713a1cbf344b8743156ac7fffee61ab71,0.1478886604309082,Singing,14,v1_superset_max_is_exact_whitelist_member,0.1478886604309082,Singing,0
93f4ad38ccbed5450aa7b0a8d880b3b8fb09a1d545a4662126ec3312d46ce075,0.15709687769412994,Speech,7,v1_superset_max_is_exact_whitelist_member,0.15709687769412994,Speech,0
94495528628cec5f0b54fc4cb9370cca2f554b8b15936d022e637bbd79a583e6,0.09618252515792847,Singing,12,v1_superset_max_is_exact_whitelist_member,0.09618252515792847,Singing,0
945d0a94d4c0e07f3744f801445bc664ceb7564f2bb1ac028c6f5be578b30484,0.10909748077392578,Speech,7,v1_superset_max_is_exact_whitelist_member,0.10909748077392578,Speech,0
958e59ae3871ee264d8aed18138abac0ea100d7934d4fb46eecfb3a537c5f998,0.07199490815401077,Vocal music,7,v1_superset_max_is_exact_whitelist_member,0.07199490815401077,Vocal music,0
962f5718faad388269835e790ca39934828db031675bff1de2e413b721fad680,0.1255188286304474,Singing,14,v1_superset_max_is_exact_whitelist_member,0.1255188286304474,Singing,0
964ac44a4f3a0f03fe45d5f0a9c2306e6f08f8eb440761153897553f9623c724,0.12211154401302338,Singing,12,v1_superset_max_is_exact_whitelist_member,0.12211154401302338,Singing,0
964c4a60d23d1fd10c94d556efcef8dc920cde96c9da0933a33e106a37a36110,0.1562081277370453,Speech,12,v1_superset_max_is_exact_whitelist_member,0.1562081277370453,Speech,0
965e6c668e55fd83eb46bf9cc521de0463dfb8c743a47ae2f8541fa81fe78262,0.1469380110502243,Speech,8,v1_superset_max_is_exact_whitelist_member,0.1469380110502243,Speech,0
96ca2bbfaf330587e1d666dd40637dee615d9892789a448cfcd27f2a72e2b693,0.2677649259567261,Humming,12,v1_superset_max_is_exact_whitelist_member,0.2677649259567261,Humming,0
97292f5f2ef36cd1da638ecbdcc202de0127fc3a5cc396ea5548790c5f794cdd,0.36584118008613586,Speech,12,v1_superset_max_is_exact_whitelist_member,0.36584118008613586,Speech,0
973ff51c0e47672adec1b9453b343814085bf5323f8212ac0e4a56f5fa64ea3d,0.17220845818519592,Speech,14,v1_superset_max_is_exact_whitelist_member,0.17220845818519592,Speech,0
9744703d9d661b76a93485e96eae4c71a57f6fe301b8218ccd9bf5f5b720404c,0.38340675830841064,Speech,7,v1_superset_max_is_exact_whitelist_member,0.38340675830841064,Speech,0
975878005e47cf97eac53f5c4b0af6f5905433e7fe0316eaf30f0f34f303822e,0.060145869851112366,Singing,7,v1_superset_max_is_exact_whitelist_member,0.060145869851112366,Singing,0
97eb5c98cffa2456c1eefecd70cdffd59e8cf519835a9e38abdc2410155604aa,0.45095542073249817,Speech,12,v1_superset_max_is_exact_whitelist_member,0.45095542073249817,Speech,0
98335ea940b8dcf606d10eea41d8633a163231c47876a6f89a664a5b3b17a61a,0.2976245880126953,Rapping,12,v1_superset_max_is_exact_whitelist_member,0.2976245880126953,Rapping,0
9844d7fff79bef4dc63e43da97b1a3accd2b5c6d6fc4cebdcc9731cba5af3e01,0.05537974461913109,Singing,6,v1_superset_max_is_exact_whitelist_member,0.05537974461913109,Singing,0
994b071ed9aaba1d53f5191538a748fff2873179cfc9fa4aa67eec924a57223a,0.12093080580234528,Singing,7,v1_superset_max_is_exact_whitelist_member,0.12093080580234528,Singing,0
99644fe065ae4328287d113846e152bff7bca5ea8ca372783374cd1cf28ba90b,0.12512648105621338,Singing,14,v1_superset_max_is_exact_whitelist_member,0.12512648105621338,Singing,0
9985cff746ff1ed5ade638aaef5d7c6bdc5916626bcac2c72da51b89bc57ad02,0.17241701483726501,Speech,6,v1_superset_max_is_exact_whitelist_member,0.17241701483726501,Speech,0
9986dbcd219ba0910121f51a4a14f568dfd36f1854dcc21c2f533176f0a11b58,0.16166934370994568,Speech,14,v1_superset_max_is_exact_whitelist_member,0.16166934370994568,Speech,0
99f508b93874df8d5b880268d962c43febcc5df277abb9c2dadd1618f38931fa,0.3301469087600708,Speech,13,v1_superset_max_is_exact_whitelist_member,0.3301469087600708,Speech,0
9a06c030af52dc8eac63c9af4a16e43960801587b375639e8e1bc340bd961f72,0.13680654764175415,Speech,13,v1_superset_max_is_exact_whitelist_member,0.13680654764175415,Speech,0
9ac0e5f69817b2eb274d69213af751e4536c7e6a5a75800133a32044bcf38c36,0.5568246841430664,Speech,12,v1_superset_max_is_exact_whitelist_member,0.5568246841430664,Speech,0
9ad5ccbd7c36e4b816fb84cc44d5f0747cc824e1992d65a14a7b6fbb5d43766b,0.6325705051422119,Speech,7,v1_superset_max_is_exact_whitelist_member,0.6325705051422119,Speech,0
9bb58f5b5908d3c76745153276db3bb56b01892c67a3949edf02dde453e2a7fb,0.11729224026203156,Speech,13,v1_superset_max_is_exact_whitelist_member,0.11729224026203156,Speech,0
9bdb8e5e4462c96d1bf77d43ed975b49047042ff77533d98cfa5baf7382d51d2,0.01674683950841427,Speech,6,v1_superset_max_is_exact_whitelist_member,0.01674683950841427,Speech,0
9cf8cdf7da9be9031c02272078110bf8d340dac62923a1d3d6710b8ed080bf93,0.42492803931236267,Speech,7,v1_superset_max_is_exact_whitelist_member,0.42492803931236267,Speech,0
9db98a62932d199ccc3bdf109d5b09d19ffe7724635994c6fdf37808264c61b0,0.6156933903694153,Speech,8,v1_superset_max_is_exact_whitelist_member,0.6156933903694153,Speech,0
9dd32020ef6cdf0b0a3f2e238cd73418568c70bed44b7e67f6a537bf36c0fcc5,0.10061974823474884,Speech,6,v1_superset_max_is_exact_whitelist_member,0.10061974823474884,Speech,0
9e10bc267db384ce695f54323c4a808de372aa8846be6a82d9665f55de61687c,0.06754669547080994,Speech,6,v1_superset_max_is_exact_whitelist_member,0.06754669547080994,Speech,0
9e380f48f17033873f0a415641ce238c0d8618e2d7a41870c6b8953da358eef4,0.20633620023727417,Speech,8,v1_superset_max_is_exact_whitelist_member,0.20633620023727417,Speech,0
9f45a501eca26a26e0bc46e2129a8a5217851aad67bdca73e7090c9528029a49,0.21366916596889496,Speech,14,v1_superset_max_is_exact_whitelist_member,0.21366916596889496,Speech,0
9f46d6b4fb2154723f9f5042981959ffc2435e1743c6551f80fda2a4f7537e91,0.10773414373397827,Singing,6,v1_superset_max_is_exact_whitelist_member,0.10773414373397827,Singing,0
9f95216c3b2635be4ba15b53ef2f366ded34074622bca736798b22f2c617b9f4,0.09019197523593903,Speech,14,v1_superset_max_is_exact_whitelist_member,0.09019197523593903,Speech,0
9feff50ea00307c01abfc3794997ad097a02af27fbe0f36e280a5d0c0c2c9591,0.14201809465885162,Singing,8,v1_superset_max_is_exact_whitelist_member,0.14201809465885162,Singing,0
a0209e72313b2e5b26ed0c47681029006b6c041573db1bb10e4633f45783ed78,0.1421269029378891,Speech,12,v1_superset_max_is_exact_whitelist_member,0.1421269029378891,Speech,0
a07c0eddd16242d5a32216d529864eeb7bf08dd056b82acc0bffd28776b699e7,0.2501524090766907,Speech,7,v1_superset_max_is_exact_whitelist_member,0.2501524090766907,Speech,0
a10148905087a4d8b48592568212735b098112ed3c1a1d9629fa3c8999df614f,0.22521179914474487,Speech,6,v1_superset_max_is_exact_whitelist_member,0.22521179914474487,Speech,0
a28b12caec0ec9d452a375252e9d064538dabdc4aaf18fcadfcb6216208c6f34,0.07251674681901932,Speech,6,v1_superset_max_is_exact_whitelist_member,0.07251674681901932,Speech,0
a2d4c606860a67b7e19e02819f7da9ac0eed2c4d9bf14560eb9e144cd08c26c1,0.32740795612335205,Speech,13,v1_superset_max_is_exact_whitelist_member,0.32740795612335205,Speech,0
a2e10bbf4a527a5b951324e2a441cdb159fb2b69c9e468f45a113bd507b82297,0.06370482593774796,Speech,14,v1_superset_max_is_exact_whitelist_member,0.06370482593774796,Speech,0
a311f3ac7da4043dd4bb9f27e3945247e8cef695faa427ffb6344fd543cf7532,0.09264393150806427,Speech,13,v1_superset_max_is_exact_whitelist_member,0.09264393150806427,Speech,0
a39603fa17ed0dc6274f45fcba3ab0154b764d87b31d2fb11d7e084d6377ecb6,0.17597192525863647,Speech,8,v1_superset_max_is_exact_whitelist_member,0.17597192525863647,Speech,0
a3f3437c52010fce14b007aef74a5a3f7bf27e936791614650d94413a920339e,0.1967257559299469,Speech,6,v1_superset_max_is_exact_whitelist_member,0.1967257559299469,Speech,0
a43367361ec6a82f88cce9413e19b8bc6df17c453c5290d99b259350e3b3dd47,0.08686400949954987,Speech,14,v1_superset_max_is_exact_whitelist_member,0.08686400949954987,Speech,0
a4e4a1bd934cf353f649c501198ccd2e5d1e5a338105f93c77da2e42b98b9882,0.08959732949733734,Speech,8,v1_superset_max_is_exact_whitelist_member,0.08959732949733734,Speech,0
a5b46f50dee6e29150114e3293c664114cbe1e0377ff5349ed612693d42d6e35,0.17580673098564148,Singing,7,v1_superset_max_is_exact_whitelist_member,0.17580673098564148,Singing,0
a5f5c65dac3e1e8ba91f75a833743877f2888e4e671d1ee69fdbab87bc325cb1,0.0962848961353302,Speech,7,v1_superset_max_is_exact_whitelist_member,0.0962848961353302,Speech,0
a6178b94545b4b6744944ed2ae9100ea41e05652c422e6db09a5e7b3ce9b651b,0.13162417709827423,Speech,12,v1_superset_max_is_exact_whitelist_member,0.13162417709827423,Speech,0
a64d05aebadd36546ca5ca66c1259e1fe209c78e4bfb6d3983c3ed6dd72acb40,0.1128099337220192,Speech,14,v1_superset_max_is_exact_whitelist_member,0.1128099337220192,Speech,0
a6d56d1e89dff2df9d036b61da017615d6fcfc0985b356d9c0c55da0485172c2,0.0892997533082962,Singing,6,v1_superset_max_is_exact_whitelist_member,0.0892997533082962,Singing,0
a9564d61640a9dba5cb4aa5a1d6c307ba655c0c992a522e4682a576c2da42ee1,0.2538900077342987,Speech,7,v1_superset_max_is_exact_whitelist_member,0.2538900077342987,Speech,0
aa63f0d709d726be123968c4a84ba3608441da8d8008ec95f5d5087a22c9eab9,0.1393168866634369,Speech,6,v1_superset_max_is_exact_whitelist_member,0.1393168866634369,Speech,0
aabb8f61c5139564e12a385b1b392151422824517c9454ea9a6ed5e3a142c18c,0.013800938613712788,Speech,6,v1_superset_max_is_exact_whitelist_member,0.013800938613712788,Speech,0
aadaab5587fcdddffa8aede77cf74de760e35e3a57aecf0780fd1bcb0a2078a9,0.16051460802555084,Singing,7,v1_superset_max_is_exact_whitelist_member,0.16051460802555084,Singing,0
ab2d258a00256f7844ff2ca45c998a12b39bb8ea9a897501092a4a8c87a70bae,0.04477698728442192,Singing,7,v1_superset_max_is_exact_whitelist_member,0.04477698728442192,Singing,0
ab55b34638125107b8d655b950b27588f87e7b7553f22e4591d008d527a8c8ac,0.26766592264175415,Speech,14,v1_superset_max_is_exact_whitelist_member,0.26766592264175415,Speech,0
abe2fa225b8cc7bb77818044031b73b2684246633d45eb43fbccb27d47abfac7,0.08584944903850555,Speech,6,v1_superset_max_is_exact_whitelist_member,0.08584944903850555,Speech,0
abef6d135d17ca0839a2fcf163c4d4edfd178d9464652b49c08583a9c848a732,0.06666704267263412,Singing,6,v1_superset_max_is_exact_whitelist_member,0.06666704267263412,Singing,0
ac31512a9b34ab201f6d9670cb80fc5a421fa1840357cacc574e18bd0a3236f3,0.11066125333309174,Speech,7,v1_superset_max_is_exact_whitelist_member,0.11066125333309174,Speech,0
ac4710bc36b169ad961757bfb909cc0d042ab308ab52da1c5293d571775db68a,0.034239884465932846,Speech,8,v1_superset_max_is_exact_whitelist_member,0.034239884465932846,Speech,0
ac6a0a65e0685f84a528ed1ecf1b46c30bc22b6d79812443933ccb3c28e6f030,0.11950451880693436,Speech,14,v1_superset_max_is_exact_whitelist_member,0.11950451880693436,Speech,0
ac6af09d51fecc5f97e2cdb2c93007ddc6e20f575a01dae5d92cc01779ded2f5,0.24543766677379608,Speech,12,v1_superset_max_is_exact_whitelist_member,0.24543766677379608,Speech,0
ac7b576495d5c2658c3a7032256288b3ff06c42b2635b1627157e520486fb22e,0.6092792749404907,Speech,14,v1_superset_max_is_exact_whitelist_member,0.6092792749404907,Speech,0
acad3a798d59a5da8403541c61ed4e39dc1bbfa41e1b1add134620d0bd1aea8c,0.17716601490974426,Speech,12,v1_superset_max_is_exact_whitelist_member,0.17716601490974426,Speech,0
acc59a9813af240e9c618919ea4912250ddb8234f9f6cce691eb70f1180a55c7,0.07997073233127594,Speech,6,v1_superset_max_is_exact_whitelist_member,0.07997073233127594,Speech,0
ad7cbf4c7ce0f7990b0e292372f752b3bbc21a1bebe934216930bb5f9c110d3a,0.30655407905578613,Speech,6,v1_superset_max_is_exact_whitelist_member,0.30655407905578613,Speech,0
ada689b47d1108284d863a59763cc8c4c366cceea05ccdb3de0b78ff7086e41e,0.06767787784337997,Singing,12,v1_superset_max_is_exact_whitelist_member,0.06767787784337997,Singing,0
ae24a6b7ad78b2a7844ee545b73f41489a2e16a2483841142b17c9f69b0d6db3,0.12011066824197769,Speech,6,v1_superset_max_is_exact_whitelist_member,0.12011066824197769,Speech,0
ae5db4db7d1bd8eb123d4312bc20dd6730312727865cc19c93fb79e5684e5ee3,0.0959414541721344,Singing,12,v1_superset_max_is_exact_whitelist_member,0.0959414541721344,Singing,0
af5829def3d18dcfa0eca15af845fe5056a526968792f0afddad60e3210e7ade,0.08022994548082352,Singing,13,v1_superset_max_is_exact_whitelist_member,0.08022994548082352,Singing,0
b06841a7f72bccbe870fc49f606e205b5267519f19afe3e9c3d031acf845f899,0.23348775506019592,Speech,13,v1_superset_max_is_exact_whitelist_member,0.23348775506019592,Speech,0
b16e4ba16c2f0f0fafb978a9984e9dfbbf33d6e204e97af939164c71c2265c10,0.17948108911514282,Speech,13,v1_superset_max_is_exact_whitelist_member,0.17948108911514282,Speech,0
b176c8fd3c151c4c1825dea91bb52e44a30163606c0fc221984119ae30fb89ff,0.053716517984867096,Singing,13,v1_superset_max_is_exact_whitelist_member,0.053716517984867096,Singing,0
b1eebb20c55753ae751ba0eec6e95ebcc83fef9cf0c5dde170ad7c4476a1e919,0.3710409998893738,Speech,7,v1_superset_max_is_exact_whitelist_member,0.3710409998893738,Speech,0
b26570fd30720553ac238833f5b631dca345fe328a01c31f44ada103eebe4880,0.2010318636894226,Speech,5,v1_superset_max_is_exact_whitelist_member,0.2010318636894226,Speech,0
b299729e6ea69050c707f02afd3305f8e72dc61fed48cbc942e4780877f82065,0.005817347206175327,Speech,7,v1_superset_max_is_exact_whitelist_member,0.005817347206175327,Speech,0
b30b1d4076c78af39fa4151a214e916160de6960196efbff3c4506cb1a59da49,0.09644971787929535,Speech,8,v1_superset_max_is_exact_whitelist_member,0.09644971787929535,Speech,0
b3d0d948d6815688c0b3f37f7cc997e59d4b9cc83d7278fdce8fb50fd3a239cd,0.04831041395664215,Speech,7,v1_superset_max_is_exact_whitelist_member,0.04831041395664215,Speech,0
b402aa89939e2fee45474939b512d2b92b147319ed60ea9ab1916c81c213008d,0.08650710433721542,Speech,14,v1_superset_max_is_exact_whitelist_member,0.08650710433721542,Speech,0
b43a2ab443ede1139ffac07b5ce081dbd4567c2c1b3aa66cc22394e65ff66148,0.18178607523441315,Speech,12,v1_superset_max_is_exact_whitelist_member,0.18178607523441315,Speech,0
b4a458ee71dbe8da73a839861f2e15833b7ccbaec7cb77e827c41c3e0a283b6e,0.08479196578264236,Singing,7,v1_superset_max_is_exact_whitelist_member,0.08479196578264236,Singing,0
b5160fb6f69921b897fc16c27b7ea0832596d30c868dbc5009ff63187a3c9f9e,0.45059895515441895,Rapping,7,v1_superset_max_is_exact_whitelist_member,0.45059895515441895,Rapping,0
b564ee20b29972ef18fd425ad5fa8ac59ef188cfd39109211c06fa82c3e8df56,0.14447526633739471,Singing,6,v1_superset_max_is_exact_whitelist_member,0.14447526633739471,Singing,0
b6d8ee6f4a6cd8ead6fe81f18f99322ec05b78fd477a90ae92aab177c9208422,0.1930568516254425,Speech,14,v1_superset_max_is_exact_whitelist_member,0.1930568516254425,Speech,0
b6f5ce8193ed17be850225448409db106337f55e631c6a85731b5d51d87ecc60,0.10230204463005066,Singing,12,v1_superset_max_is_exact_whitelist_member,0.10230204463005066,Singing,0
b7248b4679e598b6d960dcb4ef148d6fa2d17296a66f6a9e48e9a9532fb17fd6,0.2283013015985489,Singing,12,v1_superset_max_is_exact_whitelist_member,0.2283013015985489,Singing,0
b756caa02d7d0e27e227c2ad04c996ff118873654696d849d767d2be78743af1,0.27507859468460083,Singing,12,v1_superset_max_is_exact_whitelist_member,0.27507859468460083,Singing,0
b7a21651d1c559b99974eaeefc3b07158c6a4163836eaf8f1e6d938c90dd002f,0.1495509296655655,Singing,7,v1_superset_max_is_exact_whitelist_member,0.1495509296655655,Singing,0
b832602393419aa8c57e2d674aaae5ab38d2a58004a34580429cc86e01e255f2,0.0789249837398529,Singing,7,v1_superset_max_is_exact_whitelist_member,0.0789249837398529,Singing,0
b8cb585fe71b2cfa6fe8452c204b48f42e855b44bc3ba804397e8eda03f2830d,0.07011687755584717,Singing,7,v1_superset_max_is_exact_whitelist_member,0.07011687755584717,Singing,0
b8f71ca209ca7ce741039f43016e15d0356edb04aa5a8b50e380c2cec83204d2,0.19036078453063965,Speech,6,v1_superset_max_is_exact_whitelist_member,0.19036078453063965,Speech,0
b900ab9846dab3daf2475241e711bde520e27208b9bdc2c3f6b44c82c675ebd3,0.2095477283000946,Speech,14,v1_superset_max_is_exact_whitelist_member,0.2095477283000946,Speech,0
b93cf1d7c6f1a78d550abfa77b550bd991d7e1dc8b7c3d018ed9e41a1d8d89b2,0.18273839354515076,Speech,12,v1_superset_max_is_exact_whitelist_member,0.18273839354515076,Speech,0
b9b43c5670d0229107a3fb9c5cc9754fc539062a9672e9b036e76bed3f53e1c5,0.47886741161346436,Speech,14,v1_superset_max_is_exact_whitelist_member,0.47886741161346436,Speech,0
ba29fc6e4f284ddb72a3608c17c66aac8043fd298053826db0f97bacefc264d2,0.11165697127580643,Singing,8,v1_superset_max_is_exact_whitelist_member,0.11165697127580643,Singing,0
ba5f8786ba3c442d9815103090ffbea84fc1cde7b2809938a06cf069a1c382e5,0.08755752444267273,Singing,7,v1_superset_max_is_exact_whitelist_member,0.08755752444267273,Singing,0
baa910401872f304bfc832f3023b719f0671c473decdfec6e9961bca5d3e17d4,0.12195540964603424,Speech,14,v1_superset_max_is_exact_whitelist_member,0.12195540964603424,Speech,0
bad934bbf74e00f899b52b60b5a6dd9b8920deffe2aa4eed64ec05e13b090564,0.4351971447467804,Speech,14,v1_superset_max_is_exact_whitelist_member,0.4351971447467804,Speech,0
bafc2856a0cf971be4b726f87d9a2df631bba6b226dd7f46e3afae738517319a,0.3526921570301056,Rapping,14,v1_superset_max_is_exact_whitelist_member,0.3526921570301056,Rapping,0
bb1a29af24b4948ff1b588dcf7a005870ec186ee7706d58d12d5dd2e70753ad3,0.17660273611545563,Speech,12,v1_superset_max_is_exact_whitelist_member,0.17660273611545563,Speech,0
bb513016166986e98d08d7cc2c8d9d75f30ae69540c700ede656796e019f7d74,0.0679779127240181,Speech,6,v1_superset_max_is_exact_whitelist_member,0.0679779127240181,Speech,0
bbde517e4b95ec11f1184490a016717e143c41b70e753c09d4ae5b76e7c4cfe1,0.011867293156683445,Speech,6,v1_superset_max_is_exact_whitelist_member,0.011867293156683445,Speech,0
bc154b433c4510d6d3c1351422a3c844052dcf84915e1fd2cf63788aca68c573,0.15962053835391998,Singing,6,v1_superset_max_is_exact_whitelist_member,0.15962053835391998,Singing,0
bc83ffd75e35fd28609e1ad96caf4a0295f0c497a982765ebae7c1c2c0a077e4,0.38370704650878906,Speech,13,v1_superset_max_is_exact_whitelist_member,0.38370704650878906,Speech,0
bc86e2fed1d79888b8a779535d836245d525c01cb51182a8fcd017cdcac67913,0.048973552882671356,Singing,14,v1_superset_max_is_exact_whitelist_member,0.048973552882671356,Singing,0
bc94f22120c445ab52257cd7dca3a529ad66153530845b95227a06edfd344464,0.024791616946458817,Singing,8,v1_superset_max_is_exact_whitelist_member,0.024791616946458817,Singing,0
bca935d216d9050dcda9d6afbd3e7f89a2d1f7ffea82128a56c3e237c34f19aa,0.37827765941619873,Rapping,5,v1_superset_max_is_exact_whitelist_member,0.37827765941619873,Rapping,0
bcc323f6e72e5567ef3d34ca9c789c1167ab9bcd7871fac8b8f08df46b83badf,0.23374250531196594,Speech,14,v1_superset_max_is_exact_whitelist_member,0.23374250531196594,Speech,0
bcc6cb091acf057e116dc156fd0dbaa252186db0fdd667ac240ee9780209e087,0.29368409514427185,Speech,8,v1_superset_max_is_exact_whitelist_member,0.29368409514427185,Speech,0
bcd74b2128d38383328310b98b830fa30ee7ca266d1e3dcef74971e8ab6bba72,0.7228652834892273,Speech,8,v1_superset_max_is_exact_whitelist_member,0.7228652834892273,Speech,0
bd546e37cda0d6f8c88cfbe76a83266866a0909f20b4ce4a3cbbff80f7bc28bb,0.3493535816669464,Speech,13,v1_superset_max_is_exact_whitelist_member,0.3493535816669464,Speech,0
bd609fbb149be3a7c63651245502b761cb8c0253aba002e415614f39aba2003b,0.33446452021598816,Speech,8,v1_superset_max_is_exact_whitelist_member,0.33446452021598816,Speech,0
bdddc4e5e0f9168f3add4cb772e0815b42f5e350209430e0fd41a4a79b1779be,0.17908096313476562,Speech,6,v1_superset_max_is_exact_whitelist_member,0.17908096313476562,Speech,0
be7a5428726cac549acce3835086c7495777b8c48220cc3f93ef97e43eeb8583,0.14575237035751343,Singing,14,v1_superset_max_is_exact_whitelist_member,0.14575237035751343,Singing,0
