schedule,compute_fraction,metric,stratum,n_prompt_evals,reward_fraction,mean_selected_reward,mean_full_bon8_reward,winner_match,top2_all_retention,top2_any_retention,top4_all_retention,top4_any_retention,false_negative_top1_prompt_rate,false_negative_top2_candidate_rate,mean_regret,median_regret
raw_schedule_b_sigma0.8_top4_sigma0.7_top2,0.5833333333333334,section_coherence,vocal_scorable,282,0.9987646831055487,0.966165378161356,0.9673603747753386,0.7375886524822695,0.30141843971631205,0.9184397163120568,0.0,0.9893617021276596,0.2624113475177305,0.3900709219858156,0.0011949966139827215,0.0
raw_schedule_c_sigma0.8_top6,0.85,section_coherence,vocal_scorable,282,0.9999570254107869,0.9673188028606117,0.9673603747753386,0.9822695035460993,0.9148936170212766,1.0,0.7021276595744681,1.0,0.01773049645390071,0.0425531914893617,4.157191472696074e-05,0.0
raw_bottom_prune_sigma0.8_remove_bottom25,0.85,section_coherence,vocal_scorable,282,0.9999570254107869,0.9673188028606117,0.9673603747753386,0.9822695035460993,0.9148936170212766,1.0,0.7021276595744681,1.0,0.01773049645390071,0.0425531914893617,4.157191472696074e-05,0.0
raw_bottom_prune_sigma0.7_remove_bottom25,0.8833333333333333,section_coherence,vocal_scorable,282,0.999986026987682,0.967346857836906,0.9673603747753386,0.9929078014184397,0.9361702127659575,1.0,0.7836879432624113,1.0,0.0070921985815602835,0.031914893617021274,1.3516938432734064e-05,0.0
random_prune_keep4_keep2,0.5,section_coherence,vocal_scorable,28200,0.992019769164919,0.9596406156839209,0.9673603747753386,0.25060283687943263,0.03687943262411347,0.46695035460992906,0.0,0.7844326241134751,0.7493971631205674,0.7480851063829788,0.00771975909141784,0.006046772003173828
etv_schedule_a_sigma0.9_top4_sigma0.7_top2,0.5,common_robust_lcb,all,256,0.9914183057780169,2.3394031564936797,2.359652976810661,0.6640625,0.26171875,0.86328125,0.0,0.984375,0.3359375,0.4375,0.020249820316981124,0.0
etv_schedule_b_sigma0.8_top4_sigma0.7_top2,0.5833333333333334,common_robust_lcb,all,256,0.9943503525257175,2.3463217693300393,2.359652976810661,0.71875,0.328125,0.91015625,0.0,1.0,0.28125,0.380859375,0.013331207480621785,0.0
etv_schedule_c_sigma0.8_top6,0.85,common_robust_lcb,all,256,0.9993986092824353,2.358233903413733,2.359652976810661,0.95703125,0.87890625,0.99609375,0.65625,1.0,0.04296875,0.0625,0.0014190733969281933,0.0
etv_bottom_prune_sigma0.7_remove_bottom25,0.8833333333333333,common_robust_lcb,all,256,0.9998163583525251,2.3592196462505304,2.359652976810661,0.9921875,0.96875,1.0,0.81640625,1.0,0.0078125,0.015625,0.00043333056013044116,0.0
etv_schedule_a_sigma0.9_top4_sigma0.7_top2,0.5,common_robust_lcb,vocal,159,0.9902046891124953,2.281676988560194,2.304247812242967,0.6352201257861635,0.2389937106918239,0.8805031446540881,0.0,0.9811320754716981,0.36477987421383645,0.44025157232704404,0.022570823682772995,0.0
etv_schedule_b_sigma0.8_top4_sigma0.7_top2,0.5833333333333334,common_robust_lcb,vocal,159,0.9934529062542491,2.2891616858027706,2.304247812242967,0.6981132075471698,0.3522012578616352,0.9056603773584906,0.0,1.0,0.3018867924528302,0.3710691823899371,0.015086126440196447,0.0
etv_schedule_c_sigma0.8_top6,0.85,common_robust_lcb,vocal,159,0.9990964480188486,2.3021658045671507,2.304247812242967,0.9371069182389937,0.8867924528301887,1.0,0.7044025157232704,1.0,0.06289308176100629,0.05660377358490566,0.002082007675816474,0.0
etv_bottom_prune_sigma0.7_remove_bottom25,0.8833333333333333,common_robust_lcb,vocal,159,0.9998676741999961,2.3039429008078045,2.304247812242967,0.9937106918238994,0.9685534591194969,1.0,0.8301886792452831,1.0,0.006289308176100629,0.015723270440251572,0.00030491143516234463,0.0
etv_schedule_a_sigma0.9_top4_sigma0.7_top2,0.5,common_robust_lcb,instrumental,97,0.9932889293601872,2.4340264626939296,2.4504717517205923,0.711340206185567,0.29896907216494845,0.8350515463917526,0.0,0.9896907216494846,0.28865979381443296,0.4329896907216495,0.016445289026662487,0.0
etv_schedule_b_sigma0.8_top4_sigma0.7_top2,0.5833333333333334,common_robust_lcb,instrumental,97,0.9957336428239086,2.44001716397783,2.4504717517205923,0.7525773195876289,0.28865979381443296,0.9175257731958762,0.0,1.0,0.24742268041237114,0.39690721649484534,0.010454587742762287,0.0
etv_schedule_c_sigma0.8_top6,0.85,common_robust_lcb,instrumental,97,0.999864349413847,2.45013934379112,2.4504717517205923,0.9896907216494846,0.865979381443299,0.9896907216494846,0.5773195876288659,1.0,0.010309278350515464,0.07216494845360824,0.0003324079294721455,0.0
etv_bottom_prune_sigma0.7_remove_bottom25,0.8833333333333333,common_robust_lcb,instrumental,97,0.9997372620141629,2.4498279197081945,2.4504717517205923,0.9896907216494846,0.9690721649484536,1.0,0.7938144329896907,1.0,0.010309278350515464,0.015463917525773196,0.0006438320123977334,0.0
