family,param,compute_fraction,sel_common_robust_lcb,sel_aesthetic_pq,sel_aesthetic_cu,sel_semantic_fit,sel_section_coherence,sel_lyric_intelligibility_vocal_scorable,winner_match,false_restart_rate,top2_retention,top4_retention,regret_common_robust_lcb,regret_semantic_fit,regret_lyric_intelligibility_vocal_scorable
learned_etv,"(0.7, 6)",0.8833333333333333,2.3570454481483454,7.794089128263295,7.7075947457924485,0.34391190478891076,0.9580745176644996,0.4230841822529325,0.98046875,0.01953125,1.0,1.0,0.0005874582274935465,0.11466167339858657,0.1893426588652028
random_restart,"(0.9, 0.9)",0.3639447530110677,2.186294802517707,7.364831164770294,7.303232456804835,0.32938954456462,0.9555606015201192,0.26933319182094534,0.1572265625,0.8427734375,0.300537109375,0.568115234375,0.17133810385813175,0.12918403362287734,0.34309364929718994
random_restart,"(0.8, 0.9)",0.4071627298990885,2.220632179301978,7.4447886261186795,7.382560245270724,0.3327256638327185,0.9563407213427126,0.29180832804608087,0.22149658203125,0.77850341796875,0.4036865234375,0.67864990234375,0.13700072707386102,0.12584791435477882,0.32061851307205436
random_restart,"(0.7, 0.9)",0.4698420206705729,2.255756859294631,7.533516064140713,7.469750927033601,0.3369127896848738,0.9569026429853693,0.30962256933098753,0.30767822265625,0.69232177734375,0.52276611328125,0.7916259765625,0.10187604708120766,0.12166078850262352,0.30280427178714764
random_restart,"(0.9, 0.8)",0.513922119140625,2.186294802517707,7.364831164770294,7.303232456804835,0.32938954456462,0.9555606015201192,0.26933319182094534,0.1572265625,0.8427734375,0.300537109375,0.568115234375,0.17133810385813175,0.12918403362287734,0.34309364929718994
random_restart,"(0.8, 0.8)",0.5407623291015625,2.220632179301978,7.4447886261186795,7.382560245270724,0.3327256638327185,0.9563407213427126,0.29180832804608087,0.22149658203125,0.77850341796875,0.4036865234375,0.67864990234375,0.13700072707386102,0.12584791435477882,0.32061851307205436
random_restart,"(0.6, 0.9)",0.5410463968912761,2.2849459430330765,7.605151147901779,7.53811437819968,0.3385407589664027,0.9572719107782177,0.33486382318580554,0.4014892578125,0.5985107421875,0.64190673828125,0.88201904296875,0.07268696334276259,0.12003281922109466,0.2775630179323297
random_restart,"(0.7, 0.8)",0.586676025390625,2.255756859294631,7.533516064140713,7.469750927033601,0.3369127896848738,0.9569026429853693,0.30962256933098753,0.30767822265625,0.69232177734375,0.52276611328125,0.7916259765625,0.10187604708120766,0.12166078850262352,0.30280427178714764
random_restart,"(0.5, 0.9)",0.6158162434895833,2.306471037494129,7.661164286226267,7.589775356318569,0.33987369624458097,0.957509984364151,0.3569301856015843,0.50189208984375,0.49810791015625,0.746337890625,0.93994140625,0.051161868881709774,0.11869988194291636,0.255496655516551
random_restart,"(0.9, 0.7)",0.6339040120442708,2.186294802517707,7.364831164770294,7.303232456804835,0.32938954456462,0.9555606015201192,0.26933319182094534,0.1572265625,0.8427734375,0.300537109375,0.568115234375,0.17133810385813175,0.12918403362287734,0.34309364929718994
random_restart,"(0.6, 0.8)",0.6412750244140625,2.2849459430330765,7.605151147901779,7.53811437819968,0.3385407589664027,0.9572719107782177,0.33486382318580554,0.4014892578125,0.5985107421875,0.64190673828125,0.88201904296875,0.07268696334276259,0.12003281922109466,0.2775630179323297
random_restart,"(0.8, 0.7)",0.6476420084635417,2.220632179301978,7.4447886261186795,7.382560245270724,0.3327256638327185,0.9563407213427126,0.29180832804608087,0.22149658203125,0.77850341796875,0.4036865234375,0.67864990234375,0.13700072707386102,0.12584791435477882,0.32061851307205436
random_restart,"(0.7, 0.7)",0.6801432291666667,2.255756859294631,7.533516064140713,7.469750927033601,0.3369127896848738,0.9569026429853693,0.30962256933098753,0.30767822265625,0.69232177734375,0.52276611328125,0.7916259765625,0.10187604708120766,0.12166078850262352,0.30280427178714764
random_restart,"(0.4, 0.9)",0.6923433939615885,2.3228126630704398,7.702613726025447,7.625937502540182,0.34090816353288744,0.9577261621379876,0.37318155796372804,0.59814453125,0.40185546875,0.8380126953125,0.97540283203125,0.03482024330539886,0.11766541465460989,0.23924528315440724
random_restart,"(0.5, 0.8)",0.6994522094726563,2.306471037494129,7.661164286226267,7.589775356318569,0.33987369624458097,0.957509984364151,0.3569301856015843,0.50189208984375,0.49810791015625,0.746337890625,0.93994140625,0.051161868881709774,0.11869988194291636,0.255496655516551
random_restart,"(0.6, 0.7)",0.7214579264322917,2.2849459430330765,7.605151147901779,7.53811437819968,0.3385407589664027,0.9572719107782177,0.33486382318580554,0.4014892578125,0.5985107421875,0.64190673828125,0.88201904296875,0.07268696334276259,0.12003281922109466,0.2775630179323297
random_restart,"(0.4, 0.8)",0.759246826171875,2.3228126630704398,7.702613726025447,7.625937502540182,0.34090816353288744,0.9577261621379876,0.37318155796372804,0.59814453125,0.40185546875,0.8380126953125,0.97540283203125,0.03482024330539886,0.11766541465460989,0.23924528315440724
random_restart,"(0.5, 0.7)",0.7663609822591145,2.306471037494129,7.661164286226267,7.589775356318569,0.33987369624458097,0.957509984364151,0.3569301856015843,0.50189208984375,0.49810791015625,0.746337890625,0.93994140625,0.051161868881709774,0.11869988194291636,0.255496655516551
