bundle_rating_id,scorer_rating_id,bundle_name,position,shuffle_seed,nonce_sha256,media_sha256
r_aedb50d0f7da796cc8e2,aprime_0678_0359e11aa43e,t2_aprime_core,91,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,25811a2bccb530bbfb1b12335c2918e6463e1d148653f8f2c4a931198acd6f61
r_b6633c742d0b878fda8c,aprime_0399_c408c8caeb94,t2_aprime_core,92,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,cc560e31ec7ac2454a54e117b1fc73d19de9262594a59fd9c530a11fe9c04814
r_611067905856609c0cc1,aprime_0021_ba5e95fbb64d,t2_aprime_core,93,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,fd1d443d13f0ba3eca934247c8942ce8a9ddc84916c1637ef9379dc8c5d7672c
r_0fceafab6d24303b7a87,aprime_0064_57bc5f2e1e77,t2_aprime_core,94,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,7b2f813e28efc2d0005eca40da3e50305724e00f015dc90025210b4e04635074
r_30520d7f9189fbfeab57,aprime_0590_0e185a20ef58,t2_aprime_core,95,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,02e4a6a3460f81e839b3633336946ecf99bc9e815c33b70ab102959f6b26933c
r_0ed602734c1a42c3fc2c,aprime_0606_418aa78713d9,t2_aprime_core,96,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,b6f5ce8193ed17be850225448409db106337f55e631c6a85731b5d51d87ecc60
r_6cf28d2cf398b7f2e014,aprime_0083_83e193e56a5d,t2_aprime_core,97,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,8d4f4c2531b56249aac9813d22feb1143f362d0142491393fdb2a27609ee1d45
r_62daad74b185cb1730c7,aprime_0617_862c4e1adf94,t2_aprime_core,98,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,52c85995932630b024a8ec48d9ce8b703a45697d854ac9cd93868265d2fda9e0
r_04828b61388faaed0463,aprime_0647_92e26629e8be,t2_aprime_core,99,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,8b30342130ea47408642661dddda4d2ab66a3dfd476d467995ee23909239cb71
r_68fe67b1766a0a644fb3,aprime_0366_9e753224479c,t2_aprime_core,100,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,e9fdef9dc998632021e237f65b18b3d9cb24b3338225cc5a8b6d6b691ab79dae
r_5a713bc9c7099bfdbb4c,aprime_0169_53af4593e3de,t2_aprime_core,101,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,f7531bb3f57f47fd0c9d00e52a803be1c5fd15254ae341f45d1b5eed9b6992ec
r_cf9ba59c66a00991323c,aprime_0148_6322db97e0dc,t2_aprime_core,102,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,183882d1edd62895796a1d92ddb201b4ac314997a44ecda5e6639fee68b54e6a
r_6f72d4dd8b2bb9ef0652,aprime_0458_e87ad357f1dc,t2_aprime_core,103,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,b30b1d4076c78af39fa4151a214e916160de6960196efbff3c4506cb1a59da49
