replicate,best_static_cqs,oracle_cqs,oracle_headroom,compute_saving,nonstatic_prompt_share
1267,0.8995339598135839,1.0,0.10046604018641614,0.40821230873946884,1.0
1268,0.6924645472240244,0.9338214848456761,0.24135693762165167,0.3178127554158697,1.0
1269,0.7488830537701833,0.930043894027277,0.18116084025709378,0.34930222035371744,1.0
1270,0.686969707910604,0.8862692710401848,0.19929956312958086,0.30991049243928614,1.0
1271,0.7933970493419805,0.9920354989191035,0.19863844957712296,0.3739703899847261,1.0
1272,0.6390369205996242,0.8188475252079899,0.17981060460836562,0.28269196585724593,1.0
1273,0.8245430908504299,1.0,0.17545690914957013,0.36820329847602057,1.0
1274,0.8739881738331705,0.9919627992422066,0.11797462540903614,0.4011085074291917,1.0
1275,0.6724293856605043,0.8586661619029592,0.18623677624245494,0.30461724953490993,1.0
1276,0.7767657826591661,0.94374497723011,0.1669791945709439,0.3634033882895389,1.0
1277,0.7504133532792693,0.9379970081095976,0.18758365483032835,0.3434697339507984,1.0
1278,0.6630805714616229,0.8016079588177454,0.13852738735612247,0.2914832867982269,1.0
1279,0.5484484347127203,0.8518024817203458,0.30335404700762547,0.2522939785402295,1.0
1280,0.8011055811647168,0.9421498227764412,0.14104424161172446,0.37296167864017854,1.0
1281,0.6179375583775513,0.8121981756394205,0.19426061726186927,0.2712277487809593,1.0
1282,0.7025539867109635,0.9345930232558141,0.23203903654485059,0.3121083131984295,1.0
1283,0.7106007858466173,0.927319367250962,0.21671858140434463,0.3310624105835735,1.0
1284,0.8005864558395042,0.9766160013362285,0.17602954549672434,0.3639383647735076,1.0
1285,0.6953289461207305,0.8725558990308939,0.17722695291016344,0.32659964587366963,1.0
1286,0.8179861322767449,1.0,0.18201386772325512,0.3744900044332382,1.0
1287,0.8093197254204046,0.9275414956597537,0.1182217702393491,0.3782882029168304,1.0
1288,0.8613553224600334,0.9830231007093919,0.12166777824935848,0.3977343923684796,1.0
1289,0.7337661003718235,0.9266624211672384,0.19289632079541486,0.33197533377282346,1.0
1290,0.7910309141568264,0.9681570916810402,0.1771261775242139,0.3605158275451496,1.0
1291,0.5862009304471529,0.689146064823715,0.10294513437656205,0.26172321469141796,1.0
1292,0.6895088711751092,0.8765749550012857,0.1870660838261765,0.3231283373350743,1.0
1293,0.7473093609210745,1.0,0.2526906390789255,0.3480111266174173,1.0
1294,0.8170625471862477,1.0,0.1829374528137523,0.3741506475405076,1.0
1295,0.7917162344357206,1.0,0.2082837655642794,0.35801357616132773,1.0
1296,0.8101880462611459,0.9369647744327713,0.12677672817162533,0.3804481648835846,1.0
1297,0.6472491909385114,0.8757281553398059,0.22847896440129445,0.28722397343756567,1.0
1298,0.8981816149346052,1.0,0.10181838506539476,0.42114770313712074,1.0
1299,0.8126724296487033,0.9420636380356815,0.12939120838697815,0.36981540622335174,1.0
1300,0.7107174716452148,0.8126672613737734,0.10194978972855862,0.3195803177324778,1.0
1301,0.8457718928678906,1.0,0.15422810713210944,0.3810152381473477,1.0
1302,0.7839181835241134,0.940889472696566,0.15697128917245262,0.36454818403589273,1.0
1303,0.9012442441461742,0.9917703536788478,0.0905261095326736,0.41023629060270583,1.0
1304,0.7350385509729532,0.9186146126545098,0.1835760616815566,0.33884803239839345,1.0
1305,0.6575829156344224,0.931439764936337,0.27385684930191456,0.3089339555606767,1.0
1306,0.7664764865325927,0.93233125462024,0.16585476808764732,0.34985361701247736,1.0
1307,0.725314753240931,0.8587813352262114,0.13346658198528039,0.34093456325122184,1.0
1308,0.6965916282433777,0.9924057499321942,0.2958141216888165,0.32491472906444435,1.0
1309,0.8452874429510531,0.9736214043461877,0.12833396139513464,0.3933684286655019,1.0
1310,0.8309408341416101,0.9918525703200776,0.16091173617846743,0.37314258001939865,1.0
1311,0.8060831451720015,0.9322619205737814,0.1261787754017799,0.37763332430618923,1.0
1312,0.7207974541370273,0.9410333208536129,0.22023586671658557,0.33612793982505695,1.0
1313,0.6343423519957139,1.0,0.36565764800428613,0.3047025302583835,1.0
1314,0.6875745289768662,0.9373956594323873,0.24982113045552112,0.30322181991631075,1.0
1315,0.651602017141871,0.8107491419477307,0.15914712480585969,0.2906631362616637,1.0
1316,0.7733814979962748,1.0,0.22661850200372524,0.36746935403592856,1.0
1317,0.8367504835589942,0.983752417794971,0.14700193423597685,0.38520485317390535,1.0
1318,0.6673640167364017,0.8117154811715481,0.14435146443514646,0.301795902841928,1.0
