replicate,best_static_cqs,promptonly_policy_cqs,promptstate_policy_cqs,state_incremental_value,crossfit_nonstatic_share
5481,0.8138995110629149,0.815564180126705,0.815564180126705,0.0,0.08535471719650704
5482,0.8042915384712778,0.8082798394550588,0.8082798394550588,0.0,0.07690457198566744
5483,0.7810172704555807,0.7897417432943118,0.7897417432943118,0.0,0.10401356524736266
5484,0.6915804933609089,0.6985043311452808,0.6985043311452808,0.0,0.06395108353565328
5485,0.8499935200911278,0.8624247136903422,0.8624247136903422,0.0,0.16006739105226897
5486,0.768014932189591,0.7823117094577152,0.7823117094577152,0.0,0.08638298153994822
5487,0.6668116210214656,0.6757864544781643,0.6757864544781643,0.0,0.1414415247964471
5488,0.7973314051965963,0.8010972972611087,0.8010972972611087,0.0,0.10605086799627764
5489,0.8495407454875573,0.8575009345295311,0.8575009345295311,0.0,0.13211911246395386
5490,0.7825759010288456,0.786126364956132,0.786126364956132,0.0,0.11559363756864229
5491,0.7458232030422043,0.7493298422791596,0.7493298422791596,0.0,0.06647964590736238
5492,0.8419945163552891,0.8438542795808625,0.8438542795808625,0.0,0.13892608415340033
5493,0.8302961112068471,0.8369736917686255,0.8369736917686255,0.0,0.09789476707450169
5494,0.7912909675395953,0.7973674925513563,0.7973674925513563,0.0,0.09663961632951752
5495,0.7363664105693974,0.7488421770661305,0.7488421770661305,0.0,0.09746655178191042
5496,0.7496423991318929,0.7624975337871165,0.7624975337871165,0.0,0.1126350251553714
5497,0.6638198335418594,0.6728408493354369,0.6728408493354369,0.0,0.10216564821362732
5498,0.8079451412784747,0.8116451449784784,0.8116451449784784,0.0,0.09054525721192387
5499,0.6156274639669473,0.6269341154950011,0.6269341154950011,0.0,0.14188349575803452
5500,0.7653061224489796,0.774646565157802,0.774646565157802,0.0,0.09521619135234591
5501,0.7181992731262429,0.7261194541589522,0.7261194541589522,0.0,0.08265788932318452
5502,0.8740178788048448,0.8758841423585839,0.8758841423585839,0.0,0.06606261936310646
5503,0.822528058804932,0.8245040309832438,0.8245040309832438,0.0,0.07733955105912109
5504,0.7181628650792176,0.7251226468204622,0.7251226468204622,0.0,0.11325884820252036
5505,0.6065599814247917,0.6215454084407213,0.6215454084407213,0.0,0.18954044690484484
5506,0.8408835942090924,0.8442224477803302,0.8442224477803302,0.0,0.0727929435926658
5507,0.7930288176463611,0.7967347906866427,0.7967347906866427,0.0,0.05022334664189429
5508,0.854511561419437,0.858568199818417,0.858568199818417,0.0,0.038821385567382044
5509,0.6897624282726444,0.695080531274021,0.695080531274021,0.0,0.09391740107136687
5510,0.7440237235480422,0.7560771418773073,0.7560771418773073,0.0,0.16258161694001197
5511,0.800630304423626,0.806329865701094,0.806329865701094,0.0,0.10402577415049397
5512,0.7622541873197913,0.7693005475102861,0.7693005475102861,0.0,0.12238312761201282
5513,0.7875879148093116,0.795463100544824,0.795463100544824,0.0,0.2436651807825656
5514,0.7154146048882891,0.7209926525716,0.7209926525716,0.0,0.11412805518068675
5515,0.702139650158481,0.7155435994196293,0.7155435994196293,0.0,0.10518597395804143
5516,0.7994937462775461,0.8093706571371848,0.8093706571371848,0.0,0.10983720468532855
5517,0.7874229614412137,0.7928551675094818,0.7928551675094818,0.0,0.0533607248209018
5518,0.8389056894381937,0.8503164973046073,0.8503164973046073,0.0,0.09926620209495544
5519,0.9122676774734488,0.9230977501397428,0.9230977501397428,0.0,0.07201124930128563
5520,0.8191772685469038,0.8232008736971183,0.8232008736971183,0.0,0.1058942622113223
5521,0.8301866525129215,0.8393802681629196,0.8393802681629196,0.0,0.10475982863858664
5522,0.7910063752276866,0.7929579755399427,0.7929579755399427,0.0,0.08094912828519384
5523,0.6716684142652253,0.6770467994841572,0.6770467994841572,0.0,0.1044521579829097
5524,0.7903917498717626,0.7959387562776603,0.7959387562776603,0.0,0.04436412220114758
5525,0.815975543427296,0.8313077889682852,0.8313077889682852,0.0,0.07974643185356063
5526,0.8436044943293103,0.854687848187373,0.854687848187373,0.0,0.05570411550144845
5527,0.8584919180967336,0.8619969840854426,0.8619969840854426,0.0,0.08495968395209431
5528,0.8696582377172464,0.8751834048535523,0.8751834048535523,0.0,0.0552823667360382
5529,0.7602494188881922,0.7602494188881922,0.7602494188881922,0.0,0.13853895507546535
5530,0.835797563786637,0.8396180761173406,0.8396180761173406,0.0,0.11480002801709042
5531,0.7757052992756387,0.7832825009531073,0.7832825009531073,0.0,0.13299339179057057
5532,0.7936115451787848,0.7972883537089805,0.7972883537089805,0.0,0.038661641695008735
5533,0.9215433725305122,0.9286716220290768,0.9286716220290768,0.0,0.03614268297479057
5534,0.6283221692365738,0.6472021722054194,0.6472021722054194,0.0,0.15169873638505926
5535,0.8087600287430202,0.8104905431507887,0.8104905431507887,0.0,0.06260177072826638
5536,0.732777357915766,0.7463545236714297,0.7463545236714297,0.0,0.12848656343919715
5537,0.778525765207284,0.778525765207284,0.778525765207284,0.0,0.09333591631150716
5538,0.7941673789438478,0.7996952692407744,0.7996952692407744,0.0,0.08796623186790045
5539,0.6606191339627492,0.675104034235774,0.675104034235774,0.0,0.2094440160341246
5540,0.7461479198767333,0.7659586176535329,0.7659586176535329,0.0,0.10394807640570351
5541,0.7802483237501531,0.7941874947566775,0.7941874947566775,0.0,0.11649210436308959
5542,0.768781975426388,0.7755818129367644,0.7755818129367644,0.0,0.0671623777648257
5543,0.7941757569907005,0.8080767126814042,0.8080767126814042,0.0,0.10000643562763459
5544,0.7085988186307736,0.718427423259417,0.718427423259417,0.0,0.10562280107162454
5545,0.8356480584718295,0.8414106587120187,0.8414106587120187,0.0,0.08770128746497244
5546,0.7945178897819175,0.7982736172663311,0.7982736172663311,0.0,0.13977878765116802
5547,0.8050661061353804,0.8127429476634375,0.8127429476634375,0.0,0.10315908121610919
5548,0.7782352420344302,0.7841169253342442,0.7841169253342442,0.0,0.0755321974727735
5549,0.763387181213073,0.7666591877944806,0.7666591877944806,0.0,0.08457669583426819
5550,0.7784470431529253,0.7842745489804313,0.7842745489804313,0.0,0.09650806709630237
5551,0.7815001662446609,0.7891250415611653,0.7891250415611653,0.0,0.07737729865213944
5552,0.7419568682209904,0.7585121087744537,0.7585121087744537,0.0,0.07586848897727753
5553,0.7674993146274443,0.7795491204916831,0.7795491204916831,0.0,0.1357993994223744
5554,0.7261185497304105,0.7261185497304105,0.7261185497304105,0.0,0.10633840010679109
5555,0.6667039307385119,0.6803053169619845,0.6803053169619845,0.0,0.13075031208660173
5556,0.8267040992618188,0.8342626040521439,0.8342626040521439,0.0,0.0839419402125543
5557,0.7527323441235626,0.7567170126370915,0.7567170126370915,0.0,0.07932336533717886
5558,0.6706157248858446,0.681745861872146,0.681745861872146,0.0,0.18418593036529676
5559,0.8133855970366988,0.8186183100556887,0.8186183100556887,0.0,0.1214116274054623
5560,0.8219272681614823,0.8253966680544267,0.8253966680544267,0.0,0.08513576918247721
5561,0.7772220058356053,0.7878818939067807,0.7878818939067807,0.0,0.127365162665792
5562,0.8085402668224754,0.8220761515240043,0.8220761515240043,0.0,0.10295062810400234
5563,0.7170379577397457,0.7248780954202123,0.7248780954202123,0.0,0.09687988016700132
5564,0.7838908942060804,0.7855189223384065,0.7855189223384065,0.0,0.09566913506741587
5565,0.7634118115077211,0.7868467686521283,0.7868467686521283,0.0,0.11018769664749918
5566,0.6156718000933351,0.6238386152475499,0.6238386152475499,0.0,0.13107208009842602
5567,0.8995910822316827,0.9049592949436104,0.9049592949436104,0.0,0.10203649762242636
5568,0.8456601879909672,0.851402211885507,0.851402211885507,0.0,0.09448122342102384
5569,0.7910938191703609,0.7929643416072776,0.7929643416072776,0.0,0.07324654109226039
5570,0.8423432475884244,0.846362540192926,0.846362540192926,0.0,0.0652800107181136
5571,0.8075038088070633,0.8143871950659888,0.8143871950659888,0.0,0.09189779548082748
5572,0.8201428311978955,0.8284473112232045,0.8284473112232045,0.0,0.0715913551388181
5573,0.8112738119449528,0.8198156057216459,0.8198156057216459,0.0,0.08660768761439902
5574,0.7106371242070424,0.7179461248506022,0.7179461248506022,0.0,0.1135392724709632
5575,0.7791075337146084,0.7933523970910118,0.7933523970910118,0.0,0.1147391089458448
5576,0.7745585864192636,0.7859078053551133,0.7859078053551133,0.0,0.07213940210926968
5577,0.8252837135157702,0.8330644855201731,0.8330644855201731,0.0,0.11857137435002088
5578,0.7788940250587792,0.7892072904964486,0.7892072904964486,0.0,0.08937549494465825
5579,0.7618059351947464,0.7680826364845071,0.7680826364845071,0.0,0.15473755964553507
5580,0.7122586923360159,0.718127005417916,0.718127005417916,0.0,0.1089040555467887
5581,0.7299606597657884,0.739223912588875,0.739223912588875,0.0,0.08775747595148473
5582,0.636458757731768,0.6415515389458869,0.6415515389458869,0.0,0.09300961764015951
5583,0.6580813657210803,0.662062595549516,0.662062595549516,0.0,0.17557754374044507
5584,0.858889228794395,0.8644676779855199,0.8644676779855199,0.0,0.1088547383827296
5585,0.7784184683941244,0.782750866479617,0.782750866479617,0.0,0.04573774550255817
5586,0.7098414158252063,0.7251218281568343,0.7251218281568343,0.0,0.10231329795047679
5587,0.750399629816591,0.7595941203336458,0.7595941203336458,0.0,0.1672826374366001
5588,0.7526433160245564,0.7577484328101805,0.7577484328101805,0.0,0.05118730430385654
5589,0.6926805991197996,0.7110079752960341,0.7110079752960341,0.0,0.11709460938069881
5590,0.8410395052764987,0.8479655069196328,0.8479655069196328,0.0,0.11678353299324278
5591,0.7576617133933582,0.7629230412610106,0.7629230412610106,0.0,0.10708403484371568
5592,0.8180750329617643,0.8255064125614288,0.8255064125614288,0.0,0.09171760757521273
5593,0.832865575671331,0.8387454871267821,0.8387454871267821,0.0,0.1090369462671621
5594,0.800384823331107,0.8079699774194575,0.8079699774194575,0.0,0.09800273510797317
5595,0.8907489970101207,0.8981502693240756,0.8981502693240756,0.0,0.052695884070229834
5596,0.7933457612776983,0.7975104447617535,0.7975104447617535,0.0,0.1106020942408377
5597,0.7540986284541847,0.7560589130875135,0.7560589130875135,0.0,0.07839831676892817
5598,0.6712948295034509,0.6750222089693174,0.6750222089693174,0.0,0.043666250442626314
5599,0.7115060834206931,0.7131738619397059,0.7131738619397059,0.0,0.09140061628387179
5600,0.7783782013493156,0.8026953559965939,0.8026953559965939,0.0,0.11659461583808213
5601,0.6462983754844684,0.6599998731342811,0.6599998731342811,0.0,0.13144557143491473
5602,0.7883839242427105,0.7996700729743174,0.7996700729743174,0.0,0.07449487794588945
5603,0.6736042028335316,0.683064479424711,0.683064479424711,0.0,0.09255466479411707
5604,0.8010450232326288,0.8065638852788805,0.8065638852788805,0.0,0.08850652471916112
5605,0.8288560915287636,0.8368487724448554,0.8368487724448554,0.0,0.11566096287508629
5606,0.8325308011838954,0.8442317199227002,0.8442317199227002,0.0,0.10669825433206855
5607,0.8422952377129247,0.8483166740262,0.8483166740262,0.0,0.08309916636559486
5608,0.8641734827643507,0.87377448717712,0.87377448717712,0.0,0.16806065865352068
5609,0.7882821343534095,0.79628400796284,0.79628400796284,0.0,0.1349389125258597
5610,0.703597683075972,0.7098469271190313,0.7098469271190313,0.0,0.10342498891263155
5611,0.8528156355198221,0.8606105173709842,0.8606105173709842,0.0,0.08413569957839004
5612,0.7939031255354039,0.8016129427025968,0.8016129427025968,0.0,0.06490931786474778
5613,0.8485865266160929,0.8584581469234261,0.8584581469234261,0.0,0.07079037800687285
5614,0.7756586720969404,0.7835778213540489,0.7835778213540489,0.0,0.057281846293083936
5615,0.8930909569913719,0.894819864321939,0.894819864321939,0.0,0.10407363498649805
5616,0.7268102932375823,0.7327448633552763,0.7327448633552763,0.0,0.08968681428286454
5617,0.7908772916081077,0.80947562384834,0.80947562384834,0.0,0.15239076798151097
5618,0.6916717677336123,0.7016928960238006,0.7016928960238006,0.0,0.08959448163286798
5619,0.7926173443775101,0.8001004016064257,0.8001004016064257,0.0,0.117585968875502
5620,0.8413451724841805,0.8467034088589507,0.8467034088589507,0.0,0.07054160713070694
5621,0.762935309924435,0.7720878645241572,0.7720878645241572,0.0,0.10971944188954415
5622,0.7969761914299831,0.8071412356954959,0.8071412356954959,0.0,0.09294422411836184
5623,0.8104530434272529,0.8223315018673132,0.8223315018673132,0.0,0.08383682354704781
5624,0.7417911296975903,0.7432846860686751,0.7432846860686751,0.0,0.054718215697988674
5625,0.8102669015204335,0.8230187271415116,0.8230187271415116,0.0,0.11638716622019984
5626,0.7662687716596072,0.7760877936080092,0.7760877936080092,0.0,0.1697246823257605
5627,0.8443402359170744,0.8551107486466681,0.8551107486466681,0.0,0.06930359548968158
5628,0.7635224623860987,0.7755913593981776,0.7755913593981776,0.0,0.07540991205763933
5629,0.7661862857628703,0.7822647742938521,0.7822647742938521,0.0,0.09368642240724882
5630,0.7597779256481089,0.763810752861627,0.763810752861627,0.0,0.11161857520214546
5631,0.8084050983975168,0.8144314198142856,0.8144314198142856,0.0,0.10709032354218101
5632,0.6634051771216368,0.6670459096370188,0.6670459096370188,0.0,0.05149816143007972
5633,0.829815343405511,0.8329969880430764,0.8329969880430764,0.0,0.056536310140658984
5634,0.773538173176691,0.7837299595006192,0.7837299595006192,0.0,0.12355658198614317
5635,0.7307541217053979,0.7471887698105795,0.7471887698105795,0.0,0.12021691894081683
5636,0.8887225268726644,0.8887225268726644,0.8887225268726644,0.0,0.03398775991465628
5637,0.7404215515921363,0.7463633519077006,0.7463633519077006,0.0,0.1292116878707384
5638,0.8311655432133929,0.834488433178265,0.834488433178265,0.0,0.10251273774486534
5639,0.7792785772421079,0.7880669125668867,0.7880669125668867,0.0,0.09100039828908862
5640,0.7329646087422393,0.7348555040811824,0.7348555040811824,0.0,0.06663515174435093
5641,0.8278363123851382,0.8395105329592351,0.8395105329592351,0.0,0.09068286015133975
5642,0.8317872671719843,0.840545860508843,0.840545860508843,0.0,0.10455593748163818
5643,0.659002911906819,0.6706665386707624,0.6706665386707624,0.0,0.11099804806246201
5644,0.6866174374919032,0.6898561989895066,0.6898561989895066,0.0,0.09247743662823338
5645,0.7127520267424722,0.7269161928827123,0.7269161928827123,0.0,0.07918772373131186
5646,0.7546745758340547,0.7565167732070812,0.7565167732070812,0.0,0.11727121443791487
5647,0.7099791240362953,0.7159215394473036,0.7159215394473036,0.0,0.08779617342896316
5648,0.8167424488470283,0.8258769080870413,0.8258769080870413,0.0,0.08731528093536862
5649,0.7664505970881728,0.7745787665630621,0.7745787665630621,0.0,0.1852643273897159
5650,0.6771071645533626,0.685056290149547,0.685056290149547,0.0,0.12593547636589245
5651,0.859602775688975,0.8657372594029102,0.8657372594029102,0.0,0.09323425812324376
5652,0.7896951781570833,0.795178157083373,0.795178157083373,0.0,0.1484949620164648
5653,0.8629767092725036,0.8751746283283638,0.8751746283283638,0.0,0.13204334257734038
5654,0.7527325328714785,0.7621707176263776,0.7621707176263776,0.0,0.06345962986747619
5655,0.8781223861621332,0.892324935595035,0.892324935595035,0.0,0.06984509351266353
5656,0.8275126412186514,0.8334352272872007,0.8334352272872007,0.0,0.060722428132920656
5657,0.7637897041271852,0.7760545455744364,0.7760545455744364,0.0,0.10260594910750198
5658,0.9001092974503235,0.9087993406317751,0.9087993406317751,0.0,0.0768994164830111
5659,0.7807006693330035,0.7893593919652553,0.7893593919652553,0.0,0.1308566637804258
5660,0.7746350417966459,0.7796454110826465,0.7796454110826465,0.0,0.10723061640612747
5661,0.7822297315418242,0.8006845549387186,0.8006845549387186,0.0,0.06294418966395794
5662,0.7840703845079601,0.7933339540080068,0.7933339540080068,0.0,0.05075877478819476
5663,0.9006381801572291,0.9099985846811028,0.9099985846811028,0.0,0.06355425174663218
5664,0.7405641636869288,0.7460193759359433,0.7460193759359433,0.0,0.09449588948993003
5665,0.8684903461526348,0.8858294749440927,0.8858294749440927,0.0,0.1390626476424454
5666,0.8340765692485343,0.8419236093832736,0.8419236093832736,0.0,0.11793846134216285
5667,0.7593124464217553,0.7611896403922084,0.7611896403922084,0.0,0.10135595977799053
5668,0.8099089921217062,0.8205039391469711,0.8205039391469711,0.0,0.08287150230915512
5669,0.8764003619296841,0.8844070797612307,0.8844070797612307,0.0,0.09760384322455913
5670,0.8153004409256218,0.8153004409256218,0.8153004409256218,0.0,0.05812815808953686
5671,0.7459706895951542,0.7507571274410831,0.7507571274410831,0.0,0.08320279411935345
5672,0.7443605168912208,0.746282521926874,0.746282521926874,0.0,0.055565165580733815
5673,0.8152975353030067,0.8293666301912355,0.8293666301912355,0.0,0.15545698504507321
5674,0.8228823431519388,0.8281244799467465,0.8281244799467465,0.0,0.14300216342153435
5675,0.7447133325794414,0.756163066832523,0.756163066832523,0.0,0.12987673866334956
5676,0.7259415729045422,0.7382815306577001,0.7382815306577001,0.0,0.1217686195053958
5677,0.8670314567197153,0.8725707422963789,0.8725707422963789,0.0,0.08934787355657456
5678,0.6637238653748088,0.6724354071052184,0.6724354071052184,0.0,0.09046546546546545
5679,0.7058446807187713,0.7132593421625317,0.7132593421625317,0.0,0.08957284088789405
5680,0.7616338035589626,0.7675116239248693,0.7675116239248693,0.0,0.09950804125340815
5681,0.7631302700012952,0.7705432063420653,0.7705432063420653,0.0,0.061232558298057974
5682,0.7916586399537662,0.7974378732421499,0.7974378732421499,0.0,0.06652860720477749
5683,0.7341685826740969,0.7419137991504617,0.7419137991504617,0.0,0.11031331592689295
5684,0.8352670402022374,0.8463033184296415,0.8463033184296415,0.0,0.06861986781620037
5685,0.7866363714415375,0.7921097496657714,0.7921097496657714,0.0,0.04612969300020851
5686,0.6764124022402026,0.6848985575315072,0.6848985575315072,0.0,0.12156017164449948
5687,0.7040110520083454,0.7131270793000394,0.7131270793000394,0.0,0.09075616036689661
5688,0.7573925501432665,0.768997134670487,0.768997134670487,0.0,0.15266157274753264
5689,0.7306951423785593,0.7449629097870303,0.7449629097870303,0.0,0.10987377363005502
5690,0.6935375974460362,0.6994489372834992,0.6994489372834992,0.0,0.16945178532398114
5691,0.7339469024235652,0.7393376851652191,0.7393376851652191,0.0,0.08846437836107135
5692,0.6409787755372338,0.6447038177543789,0.6447038177543789,0.0,0.1093539949008311
5693,0.7126412232643081,0.720441390410747,0.720441390410747,0.0,0.07432444980963879
5694,0.7719201903715908,0.7719201903715908,0.7719201903715908,0.0,0.07533438113452882
5695,0.8528895134375548,0.8528895134375548,0.8528895134375548,0.0,0.07180032658690659
5696,0.8603842956710787,0.8642208581111325,0.8642208581111325,0.0,0.08334612187480019
5697,0.767396845816657,0.7782512626262625,0.7782512626262625,0.0,0.11727832570992949
5698,0.8703966098581755,0.8743325330289552,0.8743325330289552,0.0,0.12941315385523675
5699,0.777591804570528,0.7832182821118991,0.7832182821118991,0.0,0.07049330181245075
5700,0.7659096953303887,0.7695583360900843,0.7695583360900843,0.0,0.12944404444530933
5701,0.7736012035673534,0.7792907367387661,0.7792907367387661,0.0,0.12879700638120195
5702,0.6806286497008146,0.6844135246197101,0.6844135246197101,0.0,0.10085790498161631
5703,0.7513000848374166,0.7587800249978952,0.7587800249978952,0.0,0.0958662806888021
5704,0.7643668305323731,0.7723695743302467,0.7723695743302467,0.0,0.11791661903128692
5705,0.7406415460369827,0.7438851098795863,0.7438851098795863,0.0,0.12134326790601696
5706,0.8577977469557856,0.8612163834082177,0.8612163834082177,0.0,0.05867682490069675
5707,0.7379845850785088,0.7453477919941859,0.7453477919941859,0.0,0.10921452751161854
5708,0.7460578100972189,0.7572490682096594,0.7572490682096594,0.0,0.1506959105481273
5709,0.68794186054173,0.6997028456971924,0.6997028456971924,0.0,0.16438365190119453
5710,0.8320413436692506,0.839803044799823,0.839803044799823,0.0,0.13854880596723487
5711,0.7876817254303584,0.7967188001428979,0.7967188001428979,0.0,0.11174183938529728
5712,0.8719840535076615,0.8818089066072137,0.8818089066072137,0.0,0.08341993059623003
5713,0.7632303186385899,0.7770539817199413,0.7770539817199413,0.0,0.13433255062364288
5714,0.8068700839295457,0.813767143023548,0.813767143023548,0.0,0.07699876772544187
5715,0.8644781858794922,0.8752403370373512,0.8752403370373512,0.0,0.09819535159894816
5716,0.8401547484833845,0.8481572448596125,0.8481572448596125,0.0,0.143316825038922
5717,0.8810392717393507,0.8830667234353141,0.8830667234353141,0.0,0.042015557312680356
5718,0.8544351695373358,0.8580199495854743,0.8580199495854743,0.0,0.0798865388664129
5719,0.8278605583834644,0.8331821687490358,0.8331821687490358,0.0,0.0803917939225667
5720,0.7803173669930978,0.7898714486070028,0.7898714486070028,0.0,0.12450315713402048
5721,0.829819108145743,0.8374415120737557,0.8374415120737557,0.0,0.09958291261623341
5722,0.6372817550893489,0.6431865245552402,0.6431865245552402,0.0,0.09728149044982104
5723,0.7711581075302257,0.7765035182521478,0.7765035182521478,0.0,0.11448573909212248
5724,0.7640972632407953,0.7695117149045088,0.7695117149045088,0.0,0.14276432368576492
5725,0.6572540816919411,0.6654900935448259,0.6654900935448259,0.0,0.16622799372494332
5726,0.7838669153262361,0.789452042375735,0.789452042375735,0.0,0.06685316134379775
5727,0.7777646831296611,0.7887792967569592,0.7887792967569592,0.0,0.11036370888784128
5728,0.7116104162343337,0.7188736078882663,0.7188736078882663,0.0,0.12713100785430856
5729,0.7471690072882002,0.7602351274965062,0.7602351274965062,0.0,0.09739429602752343
5730,0.5913591275380121,0.6068058734855675,0.6068058734855675,0.0,0.14762808702287236
5731,0.7232061990540404,0.731206601590017,0.731206601590017,0.0,0.11793633222635938
5732,0.8965437178965114,0.9031876665452181,0.9031876665452181,0.0,0.07177607749844615
5733,0.7495081007708497,0.7586144630826516,0.7586144630826516,0.0,0.10674213272561986
5734,0.7627161925269507,0.7647866716358165,0.7647866716358165,0.0,0.08379228953579858
5735,0.8240466181217627,0.8275654980857294,0.8275654980857294,0.0,0.1186628881715587
5736,0.7840148558716513,0.7856644609090738,0.7856644609090738,0.0,0.0875453248622187
5737,0.8732320011337869,0.8774837018140589,0.8774837018140589,0.0,0.09905399659863945
5738,0.7303911021862037,0.7404316228589186,0.7404316228589186,0.0,0.10380882370519118
5739,0.817102311363622,0.824919130871353,0.824919130871353,0.0,0.13468443563198668
5740,0.7948788044468745,0.8118069282640087,0.8118069282640087,0.0,0.11071623838162932
5741,0.8685887670119846,0.877824751167987,0.877824751167987,0.0,0.04661791590493601
5742,0.8414548523206751,0.8432270042194092,0.8432270042194092,0.0,0.06924219409282699
5743,0.7697452048037338,0.7777134834658218,0.7777134834658218,0.0,0.10735358287958413
5744,0.8093311456663063,0.8125940013175722,0.8125940013175722,0.0,0.11596810480913848
5745,0.7443650156831279,0.7509756364432124,0.7509756364432124,0.0,0.11859909548471807
5746,0.7884853901433626,0.7997938934082368,0.7997938934082368,0.0,0.09865453130509855
5747,0.7366562372107146,0.7440822738854345,0.7440822738854345,0.0,0.09498065930003831
5748,0.7110509064151448,0.7165696702120543,0.7165696702120543,0.0,0.12252659040738509
5749,0.7058864074993109,0.7076957540667219,0.7076957540667219,0.0,0.13607664736696995
5750,0.7304748475300152,0.7466648097534367,0.7466648097534367,0.0,0.1106343099536352
5751,0.8759271031998306,0.8827384736475647,0.8827384736475647,0.0,0.06346078164259983
5752,0.6788446848742127,0.6844797575666504,0.6844797575666504,0.0,0.1561447337115093
5753,0.7901970248261181,0.8093178386673596,0.8093178386673596,0.0,0.11973094725378085
5754,0.8272156950784504,0.8466724039013196,0.8466724039013196,0.0,0.1138747536730774
5755,0.735226908274535,0.7476547466324567,0.7476547466324567,0.0,0.08271194141543724
5756,0.8380270077138722,0.843294794510508,0.843294794510508,0.0,0.11525001374205252
5757,0.805696597185106,0.8073668270087297,0.8073668270087297,0.0,0.08315517548548013
5758,0.829699924779712,0.8381622071781646,0.8381622071781646,0.0,0.07989804964539006
5759,0.7636859741503111,0.7636859741503111,0.7636859741503111,0.0,0.17538216052337643
5760,0.8479514415781487,0.8705108750632271,0.8705108750632271,0.0,0.09633451357275331
5761,0.7679127118699124,0.7713234195430302,0.7713234195430302,0.0,0.15823734627453273
5762,0.7794721006564551,0.7811816192560176,0.7811816192560176,0.0,0.12427386162342399
5763,0.7095092981722335,0.7152355913186076,0.7152355913186076,0.0,0.06322491551642864
5764,0.8373412821778858,0.8405415455138403,0.8405415455138403,0.0,0.06488610110393846
5765,0.6846919729968852,0.6919184573804069,0.6919184573804069,0.0,0.13192197214849288
5766,0.8496255838831637,0.8597417957355764,0.8597417957355764,0.0,0.07699616613843097
5767,0.7509198797678277,0.7584020004145938,0.7584020004145938,0.0,0.11280187603648426
5768,0.7966596610209403,0.8040774035546293,0.8040774035546293,0.0,0.10847271036070244
5769,0.8913997814288623,0.8971419045325725,0.8971419045325725,0.0,0.07581763510968689
5770,0.7930724065191395,0.8150906257137865,0.8150906257137865,0.0,0.10206645437811546
5771,0.7602626109201374,0.766458150131905,0.766458150131905,0.0,0.09526141178351587
5772,0.8011994031678017,0.8052165429642666,0.8052165429642666,0.0,0.13627349707960312
5773,0.7961789751370264,0.8045850931507222,0.8045850931507222,0.0,0.09347193176692498
5774,0.6951182498057499,0.6983051670551671,0.6983051670551671,0.0,0.1333800747863248
5775,0.7107270839612847,0.7124853478013329,0.7124853478013329,0.0,0.1070330553601929
5776,0.7467151594667079,0.7467151594667079,0.7467151594667079,0.0,0.05283399898383788
5777,0.7588090304839028,0.7621355839843874,0.7621355839843874,0.0,0.08565083227200436
5778,0.749235754463194,0.7550949702453738,0.7550949702453738,0.0,0.16695877829406805
5779,0.7003407278526896,0.712936784109033,0.712936784109033,0.0,0.1135487651635977
5780,0.7810465041898549,0.7827256444700312,0.7827256444700312,0.0,0.06589905968144309
5781,0.7034882232462877,0.7094406041986686,0.7094406041986686,0.0,0.12518561187916025
5782,0.7561657349556067,0.7579926193868977,0.7579926193868977,0.0,0.12319899643148575
5783,0.7222398120004503,0.7240867387143983,0.7240867387143983,0.0,0.07351823708206688
5784,0.8690508851002678,0.87488078907832,0.87488078907832,0.0,0.1380005225684238
5785,0.6071785007893448,0.6071785007893448,0.6071785007893448,0.0,0.12420838701482517
5786,0.7138818153388603,0.7198172152124938,0.7198172152124938,0.0,0.1279844530816213
5787,0.7730191504005335,0.7772763717121834,0.7772763717121834,0.0,0.0760268772572142
5788,0.8492614185056693,0.8601255409707073,0.8601255409707073,0.0,0.09434350298651598
5789,0.7668503523766681,0.7761752136752136,0.7761752136752136,0.0,0.08741003148897884
5790,0.7025043911836364,0.7060456683098192,0.7060456683098192,0.0,0.06767144502993559
5791,0.7290514648816453,0.7403291133100504,0.7403291133100504,0.0,0.13280340512223512
5792,0.8511728947920042,0.8627493949730358,0.8627493949730358,0.0,0.0848308147696451
5793,0.7571761983602959,0.7589216253416049,0.7589216253416049,0.0,0.1544353793062177
5794,0.7284564928386886,0.7340532269797075,0.7340532269797075,0.0,0.12309993227481372
5795,0.7200304325304325,0.7339678839678839,0.7339678839678839,0.0,0.09913882413882415
5796,0.8121973515169482,0.82160107224034,0.82160107224034,0.0,0.08879335902757188
5797,0.7967972574599489,0.8065015273386957,0.8065015273386957,0.0,0.07150146064268277
5798,0.8163939950980392,0.8257230392156863,0.8257230392156863,0.0,0.10649816176470589
5799,0.8009868848201532,0.8067815868069081,0.8067815868069081,0.0,0.04474743539800026
5800,0.7926718732962599,0.8033032112092465,0.8033032112092465,0.0,0.09097290371824228
5801,0.8254003945482783,0.8363284224664664,0.8363284224664664,0.0,0.06635966253530247
5802,0.8471701481878237,0.8574857664305977,0.8574857664305977,0.0,0.045613547845292174
5803,0.8299530724456706,0.8397212543554007,0.8397212543554007,0.0,0.08854806549717023
5804,0.8014992939612924,0.8014992939612924,0.8014992939612924,0.0,0.028096187390979313
5805,0.7177938102130024,0.7243176468868324,0.7243176468868324,0.0,0.1257620279812289
5806,0.8295579768262227,0.8410014149436303,0.8410014149436303,0.0,0.09173985902727516
5807,0.8062864471653874,0.8100438868960541,0.8100438868960541,0.0,0.04050687026980087
