source_path,prompt_id,arm,rep,attempt,seed,requested_vocal,type_correct,prompt_vocal_stratum,clap_score,status,error,elapsed_s,device
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0061/a1_r1_t00_seed2026379100.flac,held_out_0061,1,1,0,2026379100,0,1,instrumental,0.3532591164112091,ok,,0.472,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0061/a6_r0_t02_seed2026379002.flac,held_out_0061,6,0,2,2026379002,0,1,instrumental,0.454260915517807,ok,,0.377,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0061/a6_r1_t00_seed2026379100.flac,held_out_0061,6,1,0,2026379100,0,1,instrumental,0.3076268136501312,ok,,0.509,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0062/a1_r0_t01_seed2026380001.flac,held_out_0062,1,0,1,2026380001,1,1,vocal,0.1112169399857521,ok,,0.217,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0062/a1_r1_t03_seed2026380103.flac,held_out_0062,1,1,3,2026380103,1,1,vocal,0.17924140393733978,ok,,0.317,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0062/a6_r0_t03_seed2026380003.flac,held_out_0062,6,0,3,2026380003,1,1,vocal,0.22952605783939362,ok,,0.22,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0062/a6_r1_t03_seed2026380103.flac,held_out_0062,6,1,3,2026380103,1,1,vocal,0.1485508531332016,ok,,0.146,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0063/a1_r0_t00_seed2026381000.flac,held_out_0063,1,0,0,2026381000,1,1,vocal,0.3931902348995209,ok,,0.164,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0063/a1_r1_t01_seed2026381101.flac,held_out_0063,1,1,1,2026381101,1,1,vocal,0.41738489270210266,ok,,0.142,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0063/a6_r0_t00_seed2026381000.flac,held_out_0063,6,0,0,2026381000,1,1,vocal,0.3312183618545532,ok,,0.224,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0063/a6_r1_t02_seed2026381102.flac,held_out_0063,6,1,2,2026381102,1,1,vocal,0.44328954815864563,ok,,0.202,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0064/a1_r0_t00_seed2026382000.flac,held_out_0064,1,0,0,2026382000,1,1,vocal,0.22928333282470703,ok,,0.179,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0064/a1_r1_t03_seed2026382103.flac,held_out_0064,1,1,3,2026382103,1,1,vocal,0.31365686655044556,ok,,0.252,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0064/a6_r0_t02_seed2026382002.flac,held_out_0064,6,0,2,2026382002,1,1,vocal,0.14720596373081207,ok,,0.26,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0064/a6_r1_t03_seed2026382103.flac,held_out_0064,6,1,3,2026382103,1,1,vocal,0.3667880892753601,ok,,0.205,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0065/a1_r0_t04_seed2026383004.flac,held_out_0065,1,0,4,2026383004,1,1,vocal,0.25970301032066345,ok,,0.181,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0065/a1_r1_t01_seed2026383101.flac,held_out_0065,1,1,1,2026383101,1,1,vocal,0.38550201058387756,ok,,0.214,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0065/a6_r0_t04_seed2026383004.flac,held_out_0065,6,0,4,2026383004,1,1,vocal,0.38639116287231445,ok,,0.14,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0065/a6_r1_t01_seed2026383101.flac,held_out_0065,6,1,1,2026383101,1,1,vocal,0.40609779953956604,ok,,0.122,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0066/a1_r0_t03_seed2026384003.flac,held_out_0066,1,0,3,2026384003,1,0,vocal,0.6231428980827332,ok,,0.283,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0066/a1_r1_t04_seed2026384104.flac,held_out_0066,1,1,4,2026384104,1,1,vocal,0.3214895725250244,ok,,0.291,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0066/a6_r0_t03_seed2026384003.flac,held_out_0066,6,0,3,2026384003,1,1,vocal,0.41056469082832336,ok,,0.235,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0066/a6_r1_t04_seed2026384104.flac,held_out_0066,6,1,4,2026384104,1,1,vocal,0.18747693300247192,ok,,0.19,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0067/a1_r0_t00_seed2026385000.flac,held_out_0067,1,0,0,2026385000,1,1,vocal,0.5150789618492126,ok,,0.22,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0067/a1_r1_t02_seed2026385102.flac,held_out_0067,1,1,2,2026385102,1,1,vocal,0.48780420422554016,ok,,0.155,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0067/a6_r0_t03_seed2026385003.flac,held_out_0067,6,0,3,2026385003,1,1,vocal,0.5386950373649597,ok,,0.221,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0067/a6_r1_t00_seed2026385100.flac,held_out_0067,6,1,0,2026385100,1,1,vocal,0.49301546812057495,ok,,0.133,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0068/a1_r0_t03_seed2026386003.flac,held_out_0068,1,0,3,2026386003,1,0,vocal,0.20533254742622375,ok,,0.271,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0068/a1_r1_t02_seed2026386102.flac,held_out_0068,1,1,2,2026386102,1,1,vocal,0.2792443335056305,ok,,0.233,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0068/a6_r0_t03_seed2026386003.flac,held_out_0068,6,0,3,2026386003,1,1,vocal,0.4104282855987549,ok,,0.228,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0068/a6_r1_t04_seed2026386104.flac,held_out_0068,6,1,4,2026386104,1,1,vocal,0.3498726487159729,ok,,0.246,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0069/a1_r0_t00_seed2026387000.flac,held_out_0069,1,0,0,2026387000,1,1,vocal,0.2747197151184082,ok,,0.365,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0069/a1_r0_t03_seed2026387003.flac,held_out_0069,1,0,3,2026387003,1,1,vocal,0.39901643991470337,ok,,0.323,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0069/a1_r1_t00_seed2026387100.flac,held_out_0069,1,1,0,2026387100,1,0,vocal,0.10410162806510925,ok,,0.395,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0069/a6_r0_t00_seed2026387000.flac,held_out_0069,6,0,0,2026387000,1,1,vocal,0.17923957109451294,ok,,0.407,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0069/a6_r0_t03_seed2026387003.flac,held_out_0069,6,0,3,2026387003,1,1,vocal,0.2687827944755554,ok,,0.364,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0069/a6_r0_t04_seed2026387004.flac,held_out_0069,6,0,4,2026387004,1,1,vocal,0.35789433121681213,ok,,0.458,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0069/a6_r0_t05_seed2026387005.flac,held_out_0069,6,0,5,2026387005,1,1,vocal,0.3633032739162445,ok,,0.538,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0069/a6_r1_t02_seed2026387102.flac,held_out_0069,6,1,2,2026387102,1,1,vocal,0.2759399116039276,ok,,0.6,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0069/a6_r1_t07_seed2026387107.flac,held_out_0069,6,1,7,2026387107,1,1,vocal,0.23961147665977478,ok,,0.33,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0069/a6_r1_t08_seed2026387108.flac,held_out_0069,6,1,8,2026387108,1,1,vocal,0.2847152054309845,ok,,0.343,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0069/a6_r2_t01_seed2026387201.flac,held_out_0069,6,2,1,2026387201,1,1,vocal,0.33060505986213684,ok,,0.415,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0069/a6_r2_t08_seed2026387208.flac,held_out_0069,6,2,8,2026387208,1,1,vocal,0.15412744879722595,ok,,0.465,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0070/a1_r0_t01_seed2026388001.flac,held_out_0070,1,0,1,2026388001,1,0,vocal,0.3683614730834961,ok,,0.356,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0070/a1_r1_t04_seed2026388104.flac,held_out_0070,1,1,4,2026388104,1,1,vocal,0.1165083795785904,ok,,0.237,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0070/a6_r0_t08_seed2026388008.flac,held_out_0070,6,0,8,2026388008,1,1,vocal,0.31197574734687805,ok,,0.127,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0070/a6_r1_t07_seed2026388107.flac,held_out_0070,6,1,7,2026388107,1,1,vocal,0.2088811695575714,ok,,0.303,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0071/a1_r0_t04_seed2026389004.flac,held_out_0071,1,0,4,2026389004,1,1,vocal,0.37084507942199707,ok,,0.171,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0071/a1_r1_t04_seed2026389104.flac,held_out_0071,1,1,4,2026389104,1,1,vocal,0.48150813579559326,ok,,0.303,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0071/a6_r0_t05_seed2026389005.flac,held_out_0071,6,0,5,2026389005,1,1,vocal,0.4852532744407654,ok,,0.306,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0071/a6_r1_t04_seed2026389104.flac,held_out_0071,6,1,4,2026389104,1,1,vocal,0.3011733591556549,ok,,0.261,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0072/a1_r0_t00_seed2026390000.flac,held_out_0072,1,0,0,2026390000,1,1,vocal,0.4660893380641937,ok,,0.174,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0072/a1_r1_t02_seed2026390102.flac,held_out_0072,1,1,2,2026390102,1,1,vocal,0.387661874294281,ok,,0.267,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0072/a6_r0_t00_seed2026390000.flac,held_out_0072,6,0,0,2026390000,1,1,vocal,0.4354337751865387,ok,,0.221,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0072/a6_r1_t02_seed2026390102.flac,held_out_0072,6,1,2,2026390102,1,1,vocal,0.37845101952552795,ok,,0.202,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0073/a1_r0_t00_seed2026391000.flac,held_out_0073,1,0,0,2026391000,1,1,vocal,0.39579421281814575,ok,,0.408,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0073/a1_r1_t04_seed2026391104.flac,held_out_0073,1,1,4,2026391104,1,1,vocal,0.2759125828742981,ok,,0.305,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0073/a6_r0_t05_seed2026391005.flac,held_out_0073,6,0,5,2026391005,1,1,vocal,0.3586113154888153,ok,,0.254,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0073/a6_r1_t04_seed2026391104.flac,held_out_0073,6,1,4,2026391104,1,1,vocal,0.18964241445064545,ok,,0.304,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0074/a1_r0_t02_seed2026392002.flac,held_out_0074,1,0,2,2026392002,0,1,instrumental,0.30219462513923645,ok,,0.448,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0074/a1_r1_t02_seed2026392102.flac,held_out_0074,1,1,2,2026392102,0,1,instrumental,0.396363228559494,ok,,0.391,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0074/a6_r0_t02_seed2026392002.flac,held_out_0074,6,0,2,2026392002,0,1,instrumental,0.4884149730205536,ok,,0.48,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0074/a6_r1_t02_seed2026392102.flac,held_out_0074,6,1,2,2026392102,0,1,instrumental,0.5378676056861877,ok,,0.452,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0075/a1_r0_t00_seed2026393000.flac,held_out_0075,1,0,0,2026393000,0,1,instrumental,0.5314232707023621,ok,,0.407,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0075/a1_r1_t00_seed2026393100.flac,held_out_0075,1,1,0,2026393100,0,1,instrumental,0.5015133619308472,ok,,0.6,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0075/a6_r0_t00_seed2026393000.flac,held_out_0075,6,0,0,2026393000,0,1,instrumental,0.5965286493301392,ok,,0.67,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0075/a6_r1_t00_seed2026393100.flac,held_out_0075,6,1,0,2026393100,0,1,instrumental,0.36770474910736084,ok,,0.59,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0076/a1_r0_t01_seed2026394001.flac,held_out_0076,1,0,1,2026394001,0,1,instrumental,0.04859032854437828,ok,,0.156,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0076/a1_r1_t00_seed2026394100.flac,held_out_0076,1,1,0,2026394100,0,1,instrumental,0.4900328516960144,ok,,0.626,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0076/a6_r0_t01_seed2026394001.flac,held_out_0076,6,0,1,2026394001,0,1,instrumental,0.24607759714126587,ok,,0.172,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0076/a6_r1_t00_seed2026394100.flac,held_out_0076,6,1,0,2026394100,0,1,instrumental,0.43666836619377136,ok,,0.167,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0077/a1_r0_t01_seed2026395001.flac,held_out_0077,1,0,1,2026395001,1,0,vocal,0.3993103802204132,ok,,0.307,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0077/a1_r1_t04_seed2026395104.flac,held_out_0077,1,1,4,2026395104,1,1,vocal,0.46557000279426575,ok,,0.357,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0077/a6_r0_t04_seed2026395004.flac,held_out_0077,6,0,4,2026395004,1,1,vocal,0.10475459694862366,ok,,0.494,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0077/a6_r1_t04_seed2026395104.flac,held_out_0077,6,1,4,2026395104,1,1,vocal,0.1995837688446045,ok,,0.442,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0078/a1_r0_t03_seed2026396003.flac,held_out_0078,1,0,3,2026396003,0,1,instrumental,0.06950661540031433,ok,,0.201,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0078/a1_r1_t01_seed2026396101.flac,held_out_0078,1,1,1,2026396101,0,1,instrumental,0.35439082980155945,ok,,0.198,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0078/a6_r0_t03_seed2026396003.flac,held_out_0078,6,0,3,2026396003,0,1,instrumental,0.16502074897289276,ok,,0.208,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0078/a6_r1_t01_seed2026396101.flac,held_out_0078,6,1,1,2026396101,0,1,instrumental,0.3275044858455658,ok,,0.264,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0079/a1_r0_t03_seed2026397003.flac,held_out_0079,1,0,3,2026397003,1,1,vocal,0.3547971546649933,ok,,0.522,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0079/a1_r1_t02_seed2026397102.flac,held_out_0079,1,1,2,2026397102,1,1,vocal,0.32085704803466797,ok,,0.493,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0079/a6_r0_t06_seed2026397006.flac,held_out_0079,6,0,6,2026397006,1,1,vocal,0.47102832794189453,ok,,0.32,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0079/a6_r1_t04_seed2026397104.flac,held_out_0079,6,1,4,2026397104,1,1,vocal,0.13940493762493134,ok,,0.516,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0080/a1_r0_t00_seed2026398000.flac,held_out_0080,1,0,0,2026398000,0,1,instrumental,0.38006529211997986,ok,,0.263,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0080/a1_r1_t02_seed2026398102.flac,held_out_0080,1,1,2,2026398102,0,1,instrumental,0.4450850486755371,ok,,0.346,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0080/a1_r1_t04_seed2026398104.flac,held_out_0080,1,1,4,2026398104,0,1,instrumental,0.12977862358093262,ok,,0.193,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0080/a6_r0_t00_seed2026398000.flac,held_out_0080,6,0,0,2026398000,0,1,instrumental,0.36188575625419617,ok,,0.277,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0080/a6_r0_t05_seed2026398005.flac,held_out_0080,6,0,5,2026398005,0,1,instrumental,0.37033987045288086,ok,,0.158,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0080/a6_r1_t02_seed2026398102.flac,held_out_0080,6,1,2,2026398102,0,1,instrumental,0.4795668423175812,ok,,0.257,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0080/a6_r1_t04_seed2026398104.flac,held_out_0080,6,1,4,2026398104,0,1,instrumental,0.2235977202653885,ok,,0.314,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0080/a6_r1_t05_seed2026398105.flac,held_out_0080,6,1,5,2026398105,0,1,instrumental,0.40435996651649475,ok,,0.35,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0080/a6_r2_t00_seed2026398200.flac,held_out_0080,6,2,0,2026398200,0,1,instrumental,0.19107553362846375,ok,,0.16,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0080/a6_r2_t03_seed2026398203.flac,held_out_0080,6,2,3,2026398203,0,1,instrumental,0.37431269884109497,ok,,0.319,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0080/a6_r2_t04_seed2026398204.flac,held_out_0080,6,2,4,2026398204,0,1,instrumental,0.09487579017877579,ok,,0.441,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0081/a1_r0_t01_seed2026399001.flac,held_out_0081,1,0,1,2026399001,1,1,vocal,0.2763047516345978,ok,,0.768,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0081/a1_r1_t02_seed2026399102.flac,held_out_0081,1,1,2,2026399102,1,1,vocal,0.14653073251247406,ok,,0.352,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0081/a6_r0_t05_seed2026399005.flac,held_out_0081,6,0,5,2026399005,1,1,vocal,0.1388133317232132,ok,,0.815,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0081/a6_r1_t02_seed2026399102.flac,held_out_0081,6,1,2,2026399102,1,1,vocal,0.20461823046207428,ok,,0.283,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0082/a1_r0_t04_seed2026400004.flac,held_out_0082,1,0,4,2026400004,1,1,vocal,0.19082807004451752,ok,,0.388,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0082/a1_r1_t00_seed2026400100.flac,held_out_0082,1,1,0,2026400100,1,0,vocal,0.30420950055122375,ok,,0.609,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0082/a6_r0_t05_seed2026400005.flac,held_out_0082,6,0,5,2026400005,1,1,vocal,0.22951890528202057,ok,,0.429,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0082/a6_r1_t03_seed2026400103.flac,held_out_0082,6,1,3,2026400103,1,1,vocal,0.4024083912372589,ok,,0.609,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0083/a1_r0_t01_seed2026401001.flac,held_out_0083,1,0,1,2026401001,0,1,instrumental,0.38896527886390686,ok,,0.162,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0083/a1_r1_t00_seed2026401100.flac,held_out_0083,1,1,0,2026401100,0,1,instrumental,0.21445013582706451,ok,,0.249,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0083/a6_r0_t01_seed2026401001.flac,held_out_0083,6,0,1,2026401001,0,1,instrumental,0.40667733550071716,ok,,0.297,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0083/a6_r1_t00_seed2026401100.flac,held_out_0083,6,1,0,2026401100,0,1,instrumental,0.06706953048706055,ok,,0.25,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0084/a1_r0_t03_seed2026402003.flac,held_out_0084,1,0,3,2026402003,1,1,vocal,0.1602325141429901,ok,,0.195,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0084/a1_r1_t03_seed2026402103.flac,held_out_0084,1,1,3,2026402103,1,1,vocal,0.3040226399898529,ok,,0.388,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0084/a6_r0_t03_seed2026402003.flac,held_out_0084,6,0,3,2026402003,1,1,vocal,0.14657793939113617,ok,,0.17,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0084/a6_r1_t06_seed2026402106.flac,held_out_0084,6,1,6,2026402106,1,1,vocal,0.5481031537055969,ok,,0.206,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0085/a1_r0_t00_seed2026403000.flac,held_out_0085,1,0,0,2026403000,1,1,vocal,0.26325511932373047,ok,,0.176,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0085/a1_r1_t04_seed2026403104.flac,held_out_0085,1,1,4,2026403104,1,1,vocal,0.2117571234703064,ok,,0.122,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0085/a6_r0_t00_seed2026403000.flac,held_out_0085,6,0,0,2026403000,1,1,vocal,0.33578142523765564,ok,,0.222,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0085/a6_r1_t02_seed2026403102.flac,held_out_0085,6,1,2,2026403102,1,1,vocal,0.2755393087863922,ok,,0.119,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0086/a1_r0_t01_seed2026404001.flac,held_out_0086,1,0,1,2026404001,0,1,instrumental,0.26720431447029114,ok,,0.306,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0086/a1_r1_t02_seed2026404102.flac,held_out_0086,1,1,2,2026404102,0,1,instrumental,0.4625292718410492,ok,,0.297,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0086/a6_r0_t01_seed2026404001.flac,held_out_0086,6,0,1,2026404001,0,1,instrumental,0.522615909576416,ok,,0.545,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0086/a6_r1_t02_seed2026404102.flac,held_out_0086,6,1,2,2026404102,0,1,instrumental,0.5616545081138611,ok,,0.403,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0087/a1_r0_t01_seed2026405001.flac,held_out_0087,1,0,1,2026405001,1,1,vocal,0.3544955849647522,ok,,0.527,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0087/a1_r1_t02_seed2026405102.flac,held_out_0087,1,1,2,2026405102,1,1,vocal,0.1750710904598236,ok,,0.406,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0087/a6_r0_t01_seed2026405001.flac,held_out_0087,6,0,1,2026405001,1,1,vocal,0.2981146574020386,ok,,0.418,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0087/a6_r1_t02_seed2026405102.flac,held_out_0087,6,1,2,2026405102,1,1,vocal,0.2289171665906906,ok,,0.415,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0088/a1_r0_t00_seed2026406000.flac,held_out_0088,1,0,0,2026406000,0,1,instrumental,0.1979689747095108,ok,,0.376,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0088/a1_r0_t04_seed2026406004.flac,held_out_0088,1,0,4,2026406004,0,1,instrumental,0.11795052140951157,ok,,0.329,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0088/a1_r1_t00_seed2026406100.flac,held_out_0088,1,1,0,2026406100,0,1,instrumental,0.35040321946144104,ok,,0.31,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0088/a1_r1_t01_seed2026406101.flac,held_out_0088,1,1,1,2026406101,0,1,instrumental,0.12385798245668411,ok,,0.295,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0088/a1_r1_t03_seed2026406103.flac,held_out_0088,1,1,3,2026406103,0,1,instrumental,0.1590745598077774,ok,,0.258,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0088/a1_r1_t04_seed2026406104.flac,held_out_0088,1,1,4,2026406104,0,1,instrumental,0.3651735484600067,ok,,0.305,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0088/a6_r0_t00_seed2026406000.flac,held_out_0088,6,0,0,2026406000,0,1,instrumental,0.11104351282119751,ok,,0.408,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0088/a6_r0_t03_seed2026406003.flac,held_out_0088,6,0,3,2026406003,0,1,instrumental,0.32780036330223083,ok,,0.376,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0088/a6_r0_t05_seed2026406005.flac,held_out_0088,6,0,5,2026406005,0,1,instrumental,0.30904412269592285,ok,,0.812,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0088/a6_r0_t06_seed2026406006.flac,held_out_0088,6,0,6,2026406006,0,1,instrumental,0.14989279210567474,ok,,0.197,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0088/a6_r1_t00_seed2026406100.flac,held_out_0088,6,1,0,2026406100,0,1,instrumental,0.31173381209373474,ok,,0.172,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0088/a6_r1_t01_seed2026406101.flac,held_out_0088,6,1,1,2026406101,0,1,instrumental,0.19300076365470886,ok,,0.543,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0088/a6_r1_t03_seed2026406103.flac,held_out_0088,6,1,3,2026406103,0,1,instrumental,0.11621268838644028,ok,,0.225,cuda
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0088/a6_r1_t04_seed2026406104.flac,held_out_0088,6,1,4,2026406104,0,1,instrumental,0.3618180751800537,ok,,0.273,cuda
